Language,Response,Target,Predicted
Chácobo,"### Reasoning:

1. **Interrogative Intonation Only**: Paragraph 4 explicitly states that ""Interrogative clauses are never marked through intonation to my knowledge."" Therefore, this strategy is absent.
   
2. **Interrogative Word Order**: There is no mention in the provided paragraphs that polar questions in Chácobo are formed by changing the word order. Therefore, this strategy is not mentioned.

3. **Clause-initial Question Particle**: There is no evidence in the provided paragraphs that Chácobo uses a clause-initial question particle for forming polar questions. Therefore, this strategy is not mentioned.

4. **Clause-final Question Particle**: There is no evidence in the provided paragraphs that Chácobo uses a clause-final question particle for forming polar questions. Therefore, this strategy is not mentioned.

5. **Clause-medial Question Particle**: Paragraph 4 mentions that in non-verbal predicate constructions, interrogative clauses are marked with the morpheme ""ní"" which occurs between the predicate phrase and the subject. This suggests the presence of a clause-medial question particle.

6. **Interrogative Verb Morphology**: Paragraph 4 and Paragraph 35 provide evidence that in verbal-predicate constructions, interrogativity is coded in the clause-type/rank morpheme. Examples include ""ʔiní"" for non-past, ""ʔá"" for past, and ""ní"" for remote past. This indicates the presence of interrogative verb morphology.

7. **Tone**: There is no mention in the provided paragraphs that tone alone marks polar questions in Chácobo. Therefore, this strategy is not mentioned.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""","clause-medial question particle, interrogative verb morphology","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Hup,"Based on the provided paragraphs from the descriptive grammar of Hup, we can identify the following strategies for forming polar questions in Hup:

1. **Interrogative intonation only**: The grammar mentions that intonation in polar questions tends to be relatively high throughout the clause compared to declarative and other Hup clause types, with a slight fall at the end of the clause. This suggests that interrogative intonation is a strategy used in Hup.

2. **Interrogative word order**: The grammar describes that predicate-focused polar questions involve word order inversion, where the constituent order is subject-final rather than verb-final. This indicates that interrogative word order is a strategy used in Hup.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**: The grammar does not mention a clause-final question particle in the provided paragraphs.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**: The grammar describes the use of the Interrogative Boundary Suffix -V/ on the clause-final verb to mark polar questions. This indicates that interrogative verb morphology is a strategy used in Hup.

7. **Tone**: The grammar does not mention the use of tone to distinguish polar questions from declarative statements.

### Reasoning:
- **Interrogative intonation only**: The description of intonation patterns in polar questions suggests that intonation alone can mark a sentence as a question.
- **Interrogative word order**: The inversion of word order in predicate-focused polar questions indicates that word order changes are used to form questions.
- **Interrogative verb morphology**: The use of the Interrogative Boundary Suffix -V/ on verbs to mark questions indicates that verb morphology is a strategy for forming polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 1, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative word order,"interrogative intonation only: 1, interrogative word order: 1, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Kwaza,"Based on the provided paragraphs from the descriptive grammar of Kwaza, here is the analysis of the strategies for forming polar questions in Kwaza:

1. **Interrogative intonation only**: 
   - Paragraph 11 mentions that in the interrogative mood, tone rises at the end of the utterance, especially in the case of ellipsis of person and interrogative markers. This suggests that interrogative intonation alone can mark polar questions.
   - Example: ['wa!a'sasa'4e] ‘have you finished?’
   - **Code**: 1

2. **Interrogative word order**:
   - There is no explicit mention of a change in word order to form polar questions in the provided paragraphs. The examples provided do not show a consistent pattern of word order change for forming questions.
   - **Code**: 0

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code**: 0

4. **Clause-final question particle**:
   - Paragraph 21 mentions the interrogative mood marker -re, which is attached to the verb to form questions. This marker appears to be clause-final.
   - Example: tsu'hǊ pİ̘rİ̘'jã-xa-re ‘what are you saying?’
   - **Code**: 1

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code**: 0

6. **Interrogative verb morphology**:
   - Paragraph 21 describes the use of the interrogative mood marker -re attached to verbs to form questions.
   - Example: di'lİ 'cu-re ‘who is cutting (felling the tree)?’
   - **Code**: 1

7. **Tone**:
   - Paragraph 11 discusses the use of rising tone at the end of the utterance in interrogative sentences, which is different from intonation. This suggests that tone is used to mark polar questions.
   - **Code**: 1

### Conclusion:
Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1","interrogative intonation only, interrogative verb morphology","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Huambisa,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Huambisa, we can identify the strategies used for forming polar questions in the language. Here is the analysis for each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 4 mentions that ""Interrogative utterances do not show a final rising in pitch, but the question word receives the highest level of pitch."" This suggests that intonation alone does not mark polar questions.
   - Conclusion: 0

2. **Interrogative Word Order**:
   - Paragraph 13 states that ""interrogative words remain 'in situ' depending on the grammatical role they fulfill and are rarely moved to the front of the clause."" This implies that word order is not changed to form questions.
   - Conclusion: 0

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - Conclusion: 0

4. **Clause-Final Question Particle**:
   - Paragraph 3 mentions the floating clitic =pa as a ""Question marker"" that can occur in various positions, including clause-final.
   - Conclusion: 1

5. **Clause-Medial Question Particle**:
   - Paragraph 3 also mentions that the clitic =pa can occur in various positions within the clause, including clause-medial.
   - Conclusion: 1

6. **Interrogative Verb Morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.
   - Conclusion: 0

7. **Tone**:
   - Paragraph 27 discusses the prosodic system of Wampis, mentioning that stress and tone are used in the language. However, it does not specify that tone alone marks polar questions.
   - Conclusion: 0

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Cocama,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Cocama, we can identify the strategies used to form polar questions in the language. Here is the analysis for each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 9 mentions that polar questions can be indicated by prosody alone, with a specific intonation contour described as ""slowly ascendant pitch plus abrupt rising at the end."" This indicates that interrogative intonation alone can mark polar questions.
   - **Code: 1**

2. **Interrogative Word Order**:
   - Paragraph 10 describes subject-verb inversion as a strategy to indicate polar questions, where the verb is fronted but not marked by =tipa. This suggests that changing the word order alone can form polar questions.
   - **Code: 1**

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-Final Question Particle**:
   - Paragraph 4 explains that the morpheme =tipa can be added at the end of the questioned element, which can be any element in the clause. This indicates that =tipa can function as a clause-final question particle.
   - **Code: 1**

5. **Clause-Medial Question Particle**:
   - Paragraph 4 also indicates that =tipa can be added to any element in the clause, suggesting it can appear in clause-medial positions as well.
   - **Code: 1**

6. **Interrogative Verb Morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.
   - **Code: 0**

7. **Tone**:
   - There is no mention of tone as a strategy for forming polar questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 1, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","interrogative intonation only, interrogative word order, second position question particle","interrogative intonation only: 1, interrogative word order: 1, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Tiriyo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tiriyo, we can identify the strategies used for forming polar questions (yes-no questions) in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only:**
   - **Paragraph 1** mentions that yes/no questions are characterized mostly by rising intonation, which differentiates them from declarative clauses. This indicates that interrogative intonation alone can mark polar questions.
   - **Conclusion:** Code 1 for ""Interrogative intonation only.""

2. **Interrogative Word Order:**
   - There is no explicit mention in the provided paragraphs that changing the word order alone can form polar questions.
   - **Conclusion:** Code 0 for ""Interrogative word order.""

3. **Clause-initial Question Particle:**
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Conclusion:** Code 0 for ""Clause-initial question particle.""

4. **Clause-final Question Particle:**
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Conclusion:** Code 0 for ""Clause-final question particle.""

5. **Clause-medial Question Particle:**
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Conclusion:** Code 0 for ""Clause-medial question particle.""

6. **Interrogative Verb Morphology:**
   - **Paragraph 1** and **Paragraph 3** provide examples where the verb morphology changes in questions. For instance, the suffix ""-n"" (dubitative) is used in questions like ""an-po_n-aié-pata?"" (Where are you from?) and ""aki n-eremina-n?"" (Who is singing?).
   - **Conclusion:** Code 1 for ""Interrogative verb morphology.""

7. **Tone:**
   - There is no mention of tone being used to mark polar questions in the provided paragraphs.
   - **Conclusion:** Code 0 for ""Tone.""

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Ticuna,"Based on the provided paragraphs from the descriptive grammar of Ticuna, the strategies for forming polar questions in the language can be identified as follows:

1. **Interrogative intonation only**: There is no explicit mention of interrogative intonation being the sole marker for polar questions. Therefore, we cannot confirm its presence.
2. **Interrogative word order**: There is no evidence or mention of a specific word order change to form polar questions.
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle.
4. **Clause-final question particle**: There is no mention of a clause-final question particle.
5. **Clause-medial question particle**: The particle ""chí"" is used in polar questions, as seen in examples like ""Tåu chí nà-mêʼü̃́ ēgá chōkù-üʼ̆ ma̰gú?"" which translates to ""Wouldn’t it be good if you gave me a wife?"" This particle appears clause-medially.
6. **Interrogative verb morphology**: The use of sbjv-ʼü̃́ in polar questions is illustrated in examples like ""Kűnà-mêʼü?̃́"" which translates to ""Did you like it?"" This indicates the presence of interrogative verb morphology.
7. **Tone**: There is no mention of tone being used to distinguish polar questions.

**Reasoning**:
- The particle ""chí"" is used within the clause to mark polar questions, indicating the presence of a clause-medial question particle.
- The use of sbjv-ʼü̃́ in polar questions indicates the presence of interrogative verb morphology.

**Conclusion**:
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Huitoto (Murui),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Huitoto (Murui), we can determine the strategies used for forming polar questions (yes-no questions). Here is the analysis for each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 6 (11.2.2) explicitly states that polar questions in Murui are achieved by means of a sharply rising pitch that falls on the first syllable of the predicate. This indicates that intonation alone can mark polar questions.
   - Paragraph 5 (11.2) confirms that polar questions have a distinct intonation pattern (rising-falling B2) compared to declarative sentences.
   - Conclusion: **1**

2. **Interrogative Word Order**:
   - There is no mention in any of the paragraphs that word order changes to form polar questions. The morphology and syntax of Murui polar interrogatives are identical to those of a declarative clause.
   - Conclusion: **0**

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in any of the paragraphs.
   - Conclusion: **0**

4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in any of the paragraphs.
   - Conclusion: **0**

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in any of the paragraphs.
   - Conclusion: **0**

6. **Interrogative Verb Morphology**:
   - Paragraph 6 (11.2.2) mentions that polar questions in Murui can optionally omit the verb inflection for the 3rd person, but this is not a distinct interrogative verb morphology marker. It is more about the optional omission of inflection rather than a dedicated interrogative morpheme.
   - Conclusion: **0**

7. **Tone**:
   - The paragraphs do not mention the use of tone to distinguish polar questions from declarative sentences. The focus is on intonation rather than tone.
   - Conclusion: **0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Iquito,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Iquito, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: 
   - Paragraph 1 states that ""Yes-no questions and declarative sentences are structurally the same in Iquito. The only difference resides in the intonation contour at the end of the sentence, with yes-no questions displaying a rising pattern."" This indicates that interrogative intonation is used to form polar questions.
   - **Code: 1**

2. **Interrogative word order**:
   - Paragraph 2 mentions that ""The following three sentences all have SVO word order, with subject pronouns preceding verbs in (245) and (246), and a subject interrogative pronoun preceding the verb in (245)."" This suggests that word order does not change for polar questions.
   - **Code: 0**

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-final question particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code: 0**

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code: 0**

6. **Interrogative verb morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.
   - **Code: 0**

7. **Tone**:
   - Paragraph 40 states that ""The tone in Iquito operates on different levels and so it was the most inconsistent part of my transcription, although fortunately the tone does not affect the semantic and syntactic analysis at all."" This indicates that tone is not used to form polar questions.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Movima,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Movima, we can determine the strategies for forming polar questions in the language. Here is the analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 2 explicitly states that ""A yes/no question is exclusively marked by intonation,"" indicating that Movima uses interrogative intonation to form polar questions.
   - Paragraph 4 provides examples of sentences where the intonation pattern changes to form questions, further supporting this strategy.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that changing the word order alone can form polar questions in Movima. The examples and explanations focus on intonation and particles rather than word order changes.

3. **Clause-initial Question Particle**:
   - There is no evidence in the provided paragraphs that Movima uses a clause-initial question particle to form polar questions.

4. **Clause-final Question Particle**:
   - There is no evidence in the provided paragraphs that Movima uses a clause-final question particle to form polar questions.

5. **Clause-medial Question Particle**:
   - There is no evidence in the provided paragraphs that Movima uses a clause-medial question particle to form polar questions.

6. **Interrogative Verb Morphology**:
   - There is no evidence in the provided paragraphs that Movima uses interrogative verb morphology to form polar questions.

7. **Tone**:
   - Paragraph 2 mentions that in a yes/no question, the antepenultimate syllable carries stress and high tone, which suggests that tone plays a role in forming polar questions in Movima.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Movima are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Bora,"Based on the provided paragraphs from the descriptive grammar of Bora, here is the analysis of the strategies for forming polar questions (yes-no questions) in Bora:

1. **Interrogative intonation only**: The grammar states that questions are spoken with the same intonation as declaratives, but there may be tone changes (Paragraph 1). This suggests that intonation alone is not sufficient to mark polar questions, as tone changes are also involved.

2. **Interrogative word order**: There is no mention of a change in word order to form polar questions in the provided paragraphs.

3. **Clause-initial question particle**: Paragraph 3 mentions that yes/no questions are formed by starting them with a ‘yes/no’ particle, as in examples 921 and 922. This indicates the presence of a clause-initial question particle.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraphs.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology in the provided paragraphs.

7. **Tone**: Paragraph 1 mentions that there may be tone changes in questions, which suggests that tone is used to mark polar questions.

**Reasoning**:
- The presence of a clause-initial question particle is explicitly mentioned in Paragraph 3.
- The use of tone changes in questions is mentioned in Paragraph 1.
- There is no mention of interrogative intonation only, interrogative word order, clause-final question particle, clause-medial question particle, or interrogative verb morphology in the provided paragraphs.

**Conclusion**:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",clause-initial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Wari',"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Wari', we can identify the strategies used for forming polar questions in the language.

1. **Interrogative intonation only**: 
   - Paragraph 32 mentions that ""Interrogative and declarative intonation patterns are basically the same, differing only in the fact that the pitches of intonation are higher in interrogatives than in declaratives."" This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**:
   - There is no mention in the provided paragraphs that a change in word order alone marks polar questions.

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**:
   - Paragraph 2 states, ""The sentence-final particle quem is frequently used in yes-no questions."" This indicates the presence of a clause-final question particle.

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.

7. **Tone**:
   - There is no mention of tone being used to mark polar questions in the provided paragraphs.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Aymara (Central),"To determine the strategies for forming polar questions in Central Aymara, I will analyze the provided paragraphs for any relevant information about the formation of yes-no questions. 

### Reasoning:

1. **Paragraph 10:**
   - Mentions the use of the suffix ""-ti"" in interrogative sentences: ""In sentences lacking a question word, the interrogative suffix -ti is used: cuns lurasctajja? ‘Seror, what are you doing?’ tatamajj yap lurasquiti? ‘Honey (little girl), is your father working the field?’""
   - This indicates the presence of interrogative verb morphology.

2. **Paragraph 22:**
   - Contains the phrase ""Tata, may jisct'asima. Sir, I have a question for you.""
   - This does not provide direct information about polar question formation but shows the use of the suffix ""-sa"" in questions.

3. **Paragraph 23:**
   - Mentions the suffix ""-sa"" attached to interrogative phrases introduced by a question word: ""The interrogative suffix -sa is attached to the last word of a question phrase. In interrogative sentences, the utterance final position receives the stress if it is in the final position.""
   - This suggests the use of a clause-final question particle.

4. **Paragraph 24:**
   - Discusses the use of the suffix ""-ti"" for alternative forms: ""The function of the infix 'ni-' in verbs, cf. with a final vowel: e.g. luravajjunewa, etc.""
   - This reinforces the presence of interrogative verb morphology.

5. **Paragraph 25:**
   - Contains examples of questions with the suffix ""-ti"": ""Jumajjautjapjjeti? mank'atautjapquiti.""
   - This further supports the use of interrogative verb morphology.

### Conclusion:
Based on the analysis of the provided paragraphs, Central Aymara uses interrogative verb morphology and a clause-final question particle to form polar questions.

**Chosen Option:**
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Trumai,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Trumai, we can identify the strategies used for forming polar questions (yes-no questions) in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 21 mentions that it is possible to express interrogation without the use of the enclitic ""a"" by changing the intonational contour of the clause. This indicates that interrogative intonation alone can be used to form polar questions.
   - Paragraph 26 reiterates that changing the intonation can indicate that the clause is a question, although it mentions that this method has limited use due to potential ambiguity.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that changing the word order alone can form polar questions.

3. **Clause-initial Question Particle**:
   - There is no mention in the provided paragraphs of a clause-initial question particle.

4. **Clause-final Question Particle**:
   - Paragraph 21 provides examples where the enclitic ""a"" is used after the element under interrogation, which can be at the end of the clause. This indicates the presence of a clause-final question particle.

5. **Clause-medial Question Particle**:
   - The enclitic ""a"" can follow any constituent under interrogation, which can be in various positions within the clause, including the clause-final position. Therefore, it can also be considered a clause-medial question particle.

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs of interrogative verb morphology.

7. **Tone**:
   - There is no mention in the provided paragraphs of tone being used to form polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Apinayé,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Apinayé, we can identify the strategies used for forming polar questions (yes-no questions) in the language. Here is the analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 4 mentions that polarity questions may be expressed with the same structure as declarative clauses but with a distinct intonation pattern. This indicates that interrogative intonation alone can mark polar questions.
   - **Code: 1**

2. **Interrogative Word Order**:
   - There is no mention of a change in word order to form polar questions in the provided paragraphs.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - Paragraph 4 also mentions a positional clitic ""c"" (alternative form ""co"") that introduces polarity questions at the absolute clause-initial position.
   - **Code: 1**

4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code: 0**

5. **Clause-medial Question Particle**:
   - The question clitic ""c"" is specifically mentioned to occur at the clause-initial position, not clause-medial.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.
   - **Code: 0**

7. **Tone**:
   - There is no mention of tone being used to mark polar questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Yagua,"### Reasoning:

Based on the provided paragraphs, we can extract the following information about the strategies for forming polar questions in Yagua:

1. **Interrogative intonation only**:
   - Paragraph 10 mentions that no special intonation is required for questions, implying that intonation alone does not mark polar questions.
   - **Code: 0**

2. **Interrogative word order**:
   - There is no explicit mention of word order changes being used to form polar questions in the provided paragraphs.
   - **Code: 0**

3. **Clause-initial question particle**:
   - Paragraph 3 mentions that the placement of the yes/no question particle is specified with reference to the beginning of the clause (second position within C).
   - **Code: 1**

4. **Clause-final question particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code: 0**

5. **Clause-medial question particle**:
   - Paragraph 3 specifies that the yes/no question particle is placed in the second position within the clause, which is a clause-medial position.
   - **Code: 1**

6. **Interrogative verb morphology**:
   - Paragraph 10 provides examples of the question particle ""-viy"" being attached to the verb, indicating interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - There is no mention of tonal changes being used to form polar questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""",second position question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Cacua,"Based on the provided paragraphs from the descriptive grammar of Cacua, we can determine the strategies for forming polar questions in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**: The grammar mentions that no particular intonational pattern is required to exclusively mark interrogative clauses (Paragraph 7). This suggests that intonation alone is not sufficient to form polar questions in Cacua.
   
2. **Interrogative word order**: The grammar states that interrogative clauses do not differ from declarative clauses in word order (Paragraph 7). Therefore, word order is not used to form polar questions in Cacua.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**: The interrogative clitic =nit is mentioned as a marker for polar questions and can occur at the end of the clause (Paragraph 2, Paragraph 5, Paragraph 6). This indicates the presence of a clause-final question particle.

5. **Clause-medial question particle**: The interrogative clitic =nit can attach to various parts of speech, including pronouns, nominalized or adjectivized verbs, and NPs (Paragraph 5). This suggests that it can occur in the middle of the clause, indicating the presence of a clause-medial question particle.

6. **Interrogative verb morphology**: The interrogative clitic =nit is not restricted to verbs and can attach to other parts of speech (Paragraph 5). Therefore, it does not qualify as interrogative verb morphology.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs.

**Conclusion**:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
