Language,Response,Target,Predicted
Mian,"Based on the provided paragraphs from the descriptive grammar of Mian, here is the analysis of the strategies for forming polar questions in Mian:

1. **Interrogative intonation only**: 
   - The paragraphs do not explicitly mention the use of interrogative intonation alone to form polar questions. However, intonational marking is mentioned in the context of polar questions, but it is always in conjunction with other markers like clitics or particles.
   - **Code**: 0

2. **Interrogative word order**:
   - The paragraphs explicitly state that constituent order does not change in questions (Paragraph 3).
   - **Code**: 0

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code**: 0

4. **Clause-final question particle**:
   - The interrogative illocutionary clitic =a is used at the end of the sentence to form polar questions (Paragraphs 1, 2, 3).
   - The particle bleka 'or' is also used at the end of the sentence to form polar questions (Paragraphs 1, 2, 4).
   - **Code**: 1

5. **Clause-medial question particle**:
   - The interrogative clitic m can appear as a free word clause-initially or encliticize to the final constituent before the predicate (Paragraph 3).
   - **Code**: 1

6. **Interrogative verb morphology**:
   - The interrogative clitic =a encliticizes to the verb in verbal predicates (Paragraph 3).
   - **Code**: 1

7. **Tone**:
   - There is no explicit mention of tone being used independently to form polar questions.
   - **Code**: 0

### Reasoning:
- **Interrogative intonation only**: The grammar does not mention the use of intonation alone for forming polar questions.
- **Interrogative word order**: The grammar explicitly states that constituent order does not change in questions.
- **Clause-initial question particle**: There is no mention of a clause-initial question particle.
- **Clause-final question particle**: The interrogative clitic =a and the particle bleka 'or' are used at the end of the sentence to form polar questions.
- **Clause-medial question particle**: The interrogative clitic m can appear clause-initially or encliticize to the final constituent before the predicate.
- **Interrogative verb morphology**: The interrogative clitic =a encliticizes to the verb in verbal predicates.
- **Tone**: There is no mention of tone being used independently to form polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, clause-initial question particle, clause-medial question particle, interrogative verb morphology","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Chácobo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Chácobo, we can identify the strategies used for forming polar questions as follows:

1. **Interrogative Intonation Only**:
   - Paragraph 4 explicitly states that interrogative clauses are never marked through intonation. Therefore, this strategy is absent.
   - **Code**: 0

2. **Interrogative Word Order**:
   - There is no mention of a specific word order change to form polar questions in the provided paragraphs.
   - **Code**: 0

3. **Clause-initial Question Particle**:
   - There is no evidence of a clause-initial question particle in the provided paragraphs.
   - **Code**: 0

4. **Clause-final Question Particle**:
   - Paragraph 1 mentions the use of the particle =ʔá at the end of the clause to mark interrogativity, as seen in the example ""hawɨ́mia(k)=yamɨ́t=(ʔ)á"".
   - **Code**: 1

5. **Clause-medial Question Particle**:
   - Paragraph 4 and Paragraph 35 provide examples of clause-medial particles such as =ʔiní and =ʔá, which can occur in various positions within the clause.
   - **Code**: 1

6. **Interrogative Verb Morphology**:
   - Paragraph 4 and Paragraph 35 describe the use of specific morphemes attached to verbs to indicate interrogativity, such as =ʔiní, =ʔá, =ʔaí, and =ní.
   - **Code**: 1

7. **Tone**:
   - There is no mention of tone being used to form polar questions in the provided paragraphs.
   - **Code**: 0

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""","clause-medial question particle, interrogative verb morphology","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Hup,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Hup, we can identify the strategies used for forming polar questions in the language. Here is a detailed analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 2 mentions that intonation in polar questions tends to be relatively high throughout the clause compared to declarative clauses, indicating that intonation is a distinguishing feature.
   - Paragraph 4 also notes that polar questions have a relatively higher intonation than declarative clauses.

2. **Interrogative Word Order**:
   - Paragraph 4 describes that predicate-focused polar questions involve word order inversion, where the subject is clause-final and can only be a pronoun. This indicates a change in word order for forming questions.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - Paragraph 15 mentions the clause-final particle ""ya"" which functions as an interactive tag in interrogative clauses, indicating its use in forming questions.

5. **Clause-medial Question Particle**:
   - There is no specific mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - Paragraph 1 and Paragraph 3 mention the use of the Interrogative Boundary Suffix -V/ on the clause-final verb, which is a clear indication of interrogative verb morphology.
   - Paragraph 4 also mentions the use of the Interrogative Boundary Suffix -V/ in polar questions.

7. **Tone**:
   - There is no specific mention of tone being used as a strategy for forming polar questions in the provided paragraphs.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Hup are as follows:

- **Interrogative intonation only**: 1
- **Interrogative word order**: 1
- **Clause-initial question particle**: 0
- **Clause-final question particle**: 1
- **Clause-medial question particle**: 0
- **Interrogative verb morphology**: 1
- **Tone**: 0

**Conclusion:**
""Interrogative intonation only: 1, Interrogative word order: 1, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative word order,"interrogative intonation only: 1, interrogative word order: 1, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Kwaza,"Based on the provided paragraphs from the descriptive grammar of Kwaza, here is the analysis of the strategies for forming polar questions (yes-no questions) in Kwaza:

1. **Interrogative intonation only**: 
   - Paragraph 11 mentions that in the interrogative mood, tone rises at the end of the utterance, especially in the case of ellipsis of person and interrogative markers. This suggests that interrogative intonation is used.
   - Example: ['wa!a'sasa'4e] ‘have you finished?’
   - **Code**: 1

2. **Interrogative word order**:
   - There is no explicit mention of a change in word order to form polar questions in the provided paragraphs.
   - **Code**: 0

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code**: 0

4. **Clause-final question particle**:
   - Paragraph 2 and Paragraph 21 indicate the use of the interrogative mood marker -re, which is attached to the end of the verb.
   - Example: atsile-'re ‘is it very heavy?’
   - **Code**: 1

5. **Clause-medial question particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code**: 0

6. **Interrogative verb morphology**:
   - Paragraph 2 and Paragraph 21 indicate the use of the interrogative mood marker -re, which is attached to the verb.
   - Example: atsile-'re ‘is it very heavy?’
   - **Code**: 1

7. **Tone**:
   - Paragraph 11 mentions that in the interrogative mood, tone rises at the end of the utterance, suggesting the use of tone to indicate questions.
   - Example: ['wa!a'sasa'4e] ‘have you finished?’
   - **Code**: 1

### Reasoning:
- **Interrogative intonation only**: The rising tone at the end of the utterance indicates the use of interrogative intonation.
- **Interrogative word order**: There is no evidence of a change in word order for forming polar questions.
- **Clause-initial question particle**: There is no mention of a clause-initial question particle.
- **Clause-final question particle**: The interrogative mood marker -re is used at the end of the verb, functioning as a clause-final question particle.
- **Clause-medial question particle**: There is no mention of a clause-medial question particle.
- **Interrogative verb morphology**: The interrogative mood marker -re is attached to the verb, indicating interrogative verb morphology.
- **Tone**: The rising tone at the end of the utterance indicates the use of tone to form questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""","interrogative intonation only, interrogative verb morphology","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Huambisa,"### Reasoning:

1. **Interrogative Intonation Only**: Paragraph 4 mentions that interrogative utterances do not show a final rising in pitch, but the question word receives the highest level of pitch. This suggests that interrogative intonation alone is not used to form polar questions in Huambisa.
   
2. **Interrogative Word Order**: Paragraph 33 indicates that interrogative words remain in situ and are rarely moved to the front of the clause. This suggests that interrogative word order is not a strategy used for forming polar questions in Huambisa.

3. **Clause-Initial Question Particle**: There is no mention of a clause-initial question particle in any of the provided paragraphs.

4. **Clause-Final Question Particle**: Paragraph 3 and Paragraph 29 mention the floating clitic =pa ‘Question marker’ which can occur in some other constituent of the clause, including the clause-final position. This indicates that a clause-final question particle is used.

5. **Clause-Medial Question Particle**: Paragraph 3 and Paragraph 29 also mention that the floating clitic =pa can occur in some other constituent of the clause, indicating that a clause-medial question particle is used.

6. **Interrogative Verb Morphology**: There is no mention of interrogative verb morphology in any of the provided paragraphs.

7. **Tone**: Paragraph 4 mentions that the question word receives the highest level of pitch, but this is related to content questions rather than polar questions. Therefore, tone is not used as a strategy for forming polar questions in Huambisa.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Cocama,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Cocama, we can identify the strategies used to form polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 9 mentions that polar questions can be indicated only by prosody, with a specific intonation contour described as ""slowly ascendant pitch plus abrupt rising at the end."" This confirms the presence of interrogative intonation as a strategy.
   - **Code: 1**

2. **Interrogative Word Order**:
   - Paragraph 10 describes subject-verb inversion as a strategy to indicate polar questions, where the verb is fronted but not marked by =tipa. This indicates a change in the relative order of constituents.
   - **Code: 1**

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-final Question Particle**:
   - Paragraph 4 states that the morpheme =tipa is used to form polar questions and is placed at the end of the questioned element. This suggests that =tipa can function as a clause-final question particle.
   - **Code: 1**

5. **Clause-medial Question Particle**:
   - Paragraph 4 also indicates that =tipa can be attached to any element in the clause, which can be in various positions, including clause-medial. Therefore, it can function as a clause-medial question particle.
   - **Code: 1**

6. **Interrogative Verb Morphology**:
   - There is no mention of interrogative verb morphology in the provided paragraphs.
   - **Code: 0**

7. **Tone**:
   - There is no mention of tone as a strategy for forming polar questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
Based on the analysis of the provided paragraphs, the strategies for forming polar questions in Cocama are as follows:
""Interrogative intonation only: 1, Interrogative word order: 1, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","interrogative intonation only, interrogative word order, second position question particle","interrogative intonation only: 1, interrogative word order: 1, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Tiriyo,"### Reasoning

Based on the provided paragraphs, we can determine the strategies for forming polar questions in Tiriyo as follows:

1. **Interrogative Intonation Only**: Paragraph 1 explicitly mentions that yes/no questions are characterized mostly by rising intonation. This indicates that interrogative intonation is a strategy used in Tiriyo.

2. **Interrogative Word Order**: There is no mention in the provided paragraphs of a specific word order change for forming polar questions. Therefore, we cannot confirm this strategy.

3. **Clause-Initial Question Particle**: There is no evidence in the provided paragraphs of a clause-initial question particle being used to form polar questions.

4. **Clause-Final Question Particle**: Paragraph 1 shows an example where a question mark is used at the end of a sentence to indicate a question, which suggests the presence of a clause-final question particle.

5. **Clause-Medial Question Particle**: There is no evidence in the provided paragraphs of a clause-medial question particle being used to form polar questions.

6. **Interrogative Verb Morphology**: Paragraph 1 and Paragraph 3 provide examples of verbs with the suffix ""-n"" in questions (e.g., ""an-po_n-aié-pata ?"", ""eeke n-eh-ta-nAIDS ?""), indicating the use of interrogative verb morphology.

7. **Tone**: There is no mention of tone being used as a strategy to form polar questions in the provided paragraphs.

### Conclusion:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Ticuna,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Ticuna, we can identify several strategies for forming polar questions in the language. Here is the detailed reasoning for each strategy:

1. **Interrogative Intonation Only**:
   - There is no explicit mention of interrogative intonation as a strategy for forming polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

2. **Interrogative Word Order**:
   - There is no explicit mention of a change in word order to form polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, we cannot confirm its presence.

4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs. Therefore, we cannot confirm its presence.

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, we cannot confirm its presence.

6. **Interrogative Verb Morphology**:
   - Paragraph 3 mentions the use of ""sbjv-ʼü̃́"" in polar questions, as illustrated in example (486): ""Kűnà-mêʼü?̃́"" (Did you like it?). This indicates the presence of interrogative verb morphology.

7. **Tone**:
   - There is no explicit mention of tone as a strategy for forming polar questions in the provided paragraphs. Therefore, we cannot confirm its presence.

### Conclusion:
Based on the provided information, the only confirmed strategy for forming polar questions in Ticuna is the use of interrogative verb morphology.

**Output:**
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Huitoto (Murui),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Huitoto (Murui), we can analyze the strategies for forming polar questions (yes-no questions) in the language. Here is a detailed examination of the relevant information:

1. **Interrogative Intonation Only**:
   - Paragraph 5 mentions that polar questions in Murui are achieved by means of a sharply rising pitch that falls on the first syllable of the predicate. This indicates that interrogative intonation is used to form polar questions.
   - Paragraph 6 further supports this by stating that any declarative clause may become a polar interrogative by using a subtype of a rising-falling contour (B2) that involves a high rising pitch that falls on the first syllable of the last word of a clause and is followed by a fall.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that Murui uses a different word order for forming polar questions. The morphology and syntax of Murui polar interrogatives are identical to those of a declarative clause.

3. **Clause-initial Question Particle**:
   - There is no evidence in the provided paragraphs that Murui uses clause-initial question particles to form polar questions.

4. **Clause-final Question Particle**:
   - There is no evidence in the provided paragraphs that Murui uses clause-final question particles to form polar questions.

5. **Clause-medial Question Particle**:
   - There is no evidence in the provided paragraphs that Murui uses clause-medial question particles to form polar questions.

6. **Interrogative Verb Morphology**:
   - Paragraph 6 mentions that polar questions in Murui have a unique feature where there is an optional omission of the verb inflection for the 3rd person. This indicates the presence of interrogative verb morphology.

7. **Tone**:
   - There is no specific mention of tone being used as a strategy for forming polar questions in the provided paragraphs.

### Conclusion:
Based on the analysis of the provided paragraphs, the strategies for forming polar questions in Huitoto (Murui) are as follows:
- **Interrogative intonation only: 1**
- **Interrogative word order: 0**
- **Clause-initial question particle: 0**
- **Clause-final question particle: 0**
- **Clause-medial question particle: 0**
- **Interrogative verb morphology: 1**
- **Tone: 0**

### Final Output:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Iquito,"### Reasoning:

Based on the provided paragraphs, we can extract the following information about the formation of polar questions in Iquito:

1. **Interrogative Intonation Only**:
   - **Paragraph 1**: It explicitly states that yes-no questions and declarative sentences are structurally the same in Iquito, with the only difference being the intonation contour at the end of the sentence, where yes-no questions display a rising pattern. This indicates that interrogative intonation is used to form polar questions.
   
2. **Interrogative Word Order**:
   - **Paragraph 2**: This paragraph mentions that yes-no questions have the same SVO word order as declarative sentences. This suggests that there is no special word order for forming polar questions, so this strategy is not used.
   
3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in any of the provided paragraphs.
   
4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in any of the provided paragraphs.
   
5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in any of the provided paragraphs.
   
6. **Interrogative Verb Morphology**:
   - There is no mention of any specific verb morphology used to form polar questions in the provided paragraphs.
   
7. **Tone**:
   - **Paragraph 40**: It mentions that tone in Iquito operates on different levels but does not affect the semantic and syntactic analysis. Since there is no specific mention of tone being used to form polar questions, we cannot conclude that tone is used for this purpose.

### Conclusion:
Based on the information provided, the strategies for forming polar questions in Iquito are as follows:

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Movima,"### Reasoning

Based on the provided paragraphs, we can determine the strategies for forming polar questions in Movima as follows:

1. **Interrogative Intonation Only**: Paragraphs 2, 4, and 5 provide clear evidence that yes/no questions in Movima are marked by a particular intonation pattern. Specifically, the antepenultimate syllable carries stress and high tone, or the penultimate syllable if it is heavy. This indicates that interrogative intonation is a primary strategy for forming polar questions.

2. **Interrogative Word Order**: There is no mention in the provided paragraphs that Movima uses a different word order for forming polar questions. The examples given maintain the same word order as declarative sentences.

3. **Clause-Initial Question Particle**: There is no evidence in the provided paragraphs that Movima uses a clause-initial question particle to form polar questions.

4. **Clause-Final Question Particle**: There is no evidence in the provided paragraphs that Movima uses a clause-final question particle to form polar questions.

5. **Clause-Medial Question Particle**: There is no evidence in the provided paragraphs that Movima uses a clause-medial question particle to form polar questions.

6. **Interrogative Verb Morphology**: There is no mention in the provided paragraphs of any specific verb morphology that marks a verb as interrogative in Movima.

7. **Tone**: While tone is mentioned in the context of interrogative intonation, it is not used independently of intonation to form polar questions. The tone is part of the intonation pattern rather than a separate tonal marking.

### Conclusion
Based on the analysis of the provided paragraphs, the strategies for forming polar questions in Movima are as follows:

**Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0**

This conclusion is drawn from the clear evidence that interrogative intonation is used to form polar questions, while there is no evidence supporting the use of other strategies.",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Bora,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Bora, we can identify the strategies used to form polar questions (yes-no questions) in Bora. Here is the analysis of each relevant paragraph:

1. **Paragraph 1**: States that questions are spoken with the same intonation as declaratives, but there may be tone changes. This suggests that interrogative intonation alone is not used, but tone may play a role.

2. **Paragraph 2**: Mentions the use of ""a m"" as a question particle to form yes/no questions, as seen in example (822). This indicates the presence of a clause-initial question particle.

3. **Paragraph 3**: Confirms that yes/no questions are formed by starting them with a ‘yes/no’ particle, as in examples (921) and (922). This reinforces the use of a clause-initial question particle.

4. **Paragraph 4**: Discusses the use of particles but does not provide new information about polar question formation.

5. **Paragraph 5**: Talks about complements and relative clauses but does not mention polar question formation.

6. **Paragraph 6**: Discusses interrogative pronouns and their use in content questions, not polar questions.

7. **Paragraph 7**: Mentions the use of ""aa ~ a"" for yes/no questions, reinforcing the use of a clause-initial question particle.

8. **Paragraph 8**: Discusses demonstrative pronouns, not relevant to polar question formation.

9. **Paragraph 9**: Provides examples of rhetorical questions but does not add new information about neutral polar question formation.

10. **Paragraph 10**: Confirms the use of ""a m"" as a clause-initial question particle for yes/no questions.

11. **Paragraph 11**: Discusses the structure of sentences and the use of interrogative pronouns, not directly relevant to polar questions.

12. **Paragraph 12**: Talks about negation and does not provide new information about polar question formation.

13. **Paragraph 13**: Discusses tense and aspect, not relevant to polar questions.

14. **Paragraph 14**: Authorship information, not relevant to polar questions.

15. **Paragraph 15**: Discusses content questions, not polar questions.

16. **Paragraph 16**: Talks about inanimate interrogative pronouns, not relevant to polar questions.

17. **Paragraph 17**: Discusses object incorporation, not relevant to polar questions.

18. **Paragraph 18**: Talks about the structure of verbs, not relevant to polar questions.

19. **Paragraph 19**: Discusses ellipsis and gapping, not relevant to polar questions.

20. **Paragraph 20**: Mentions minor categories like conjunctions and interjections, not relevant to polar questions.

21. **Paragraph 21**: Discusses dialect differences, not relevant to polar questions.

22. **Paragraph 22**: Talks about pronouns, not relevant to polar questions.

23. **Paragraph 23**: Discusses grammatical relations, not relevant to polar questions.

24. **Paragraph 24**: Talks about conditional clauses, not relevant to polar questions.

25. **Paragraph 25**: Discusses phonemic status of certain sounds, not relevant to polar questions.

26. **Paragraph 26**: Talks about dialect differences, not relevant to polar questions.

27. **Paragraph 27**: Discusses the genitive construction, not relevant to polar questions.

28. **Paragraph 28**: Talks about the structure of verbs, not relevant to polar questions.

29. **Paragraph 29**: Discusses the present-past tense, not relevant to polar questions.

30. **Paragraph 30**: Talks about the structure of sentences, not relevant to polar questions.

31. **Paragraph 31**: Discusses unresolved issues in phonology, not relevant to polar questions.

32. **Paragraph 32**: Talks about religion, not relevant to polar questions.

33. **Paragraph 33**: Discusses sentence structure, not relevant to polar questions.

34. **Paragraph 34**: Talks about festivals and social structure, not relevant to polar questions.

35. **Paragraph 35**: Discusses the typological characteristics of Bora, not relevant to polar questions.

36. **Paragraph 36**: Talks about suffixes, not relevant to polar questions.

37. **Paragraph 37**: Discusses classifiers, not relevant to polar questions.

38. **Paragraph 38**: Talks about the grammar of Bora, not relevant to polar questions.

39. **Paragraph 39**: Discusses grammatical relations, not relevant to polar questions.

40. **Paragraph 40**: Talks about object incorporation, not relevant to polar questions.

41. **Paragraph 41**: Discusses the structure of verbs, not relevant to polar questions.

42. **Paragraph 42**: Talks about grammatical relations, not relevant to polar questions.

43. **Paragraph 43**: Discusses object incorporation, not relevant to polar questions.

44. **Paragraph 44**: Talks about tone, not relevant to polar questions.

45. **Paragraph 45**: Discusses affixal derivation, not relevant to polar questions.

46. **Paragraph 46**: Talks about the structure of verbs, not relevant to polar questions.

47. **Paragraph 47**: Discusses case and grammatical relations, not relevant to polar questions.

48. **Paragraph 48**: Talks about the end of main verb markers, not relevant to polar questions.

49. **Paragraph 49**: Discusses statements of fact, not relevant to polar questions.

50. **Paragraph 50**: Talks about complements, not relevant to polar questions.

### Conclusion:
Based on the analysis, Bora uses a clause-initial question particle to form polar questions.

**Conclusion:**
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-initial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Wari',"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Wari', we can determine the strategies for forming polar questions in the language. Here is the analysis of each paragraph relevant to the strategies:

1. **Paragraph 2**: 
   - Mentions the sentence-final particle ""quem"" frequently used in yes-no questions.
   - Example: ""Pa'mahwamma' quem?"" (Did you kill fish?)
   - This indicates the presence of a **Clause-final question particle**.

2. **Paragraph 4**:
   - Describes the intonation pattern in Wari'. It mentions that interrogative intonation involves higher pitches compared to declarative sentences.
   - This indicates the presence of **Interrogative intonation only**.

3. **Paragraph 32**:
   - Mentions that simple yes-no interrogative sentences are similar to simple declarative sentences but are distinguished by interrogative intonation.
   - This reinforces the presence of **Interrogative intonation only**.

4. **Paragraph 41**:
   - Mentions that 'om followed by an INFL morpheme can signal negation or ask a yes-no question with interrogative intonation.
   - This indicates the presence of **Interrogative verb morphology**.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Wari' are:

- **Interrogative intonation only**: 1
- **Interrogative word order**: 0
- **Clause-initial question particle**: 0
- **Clause-final question particle**: 1
- **Clause-medial question particle**: 0
- **Interrogative verb morphology**: 1
- **Tone**: 0

### Final Output:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Aymara (Central),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Central Aymara, we can identify the strategies used to form polar questions in the language. Here is the analysis of the relevant paragraphs:

1. **Paragraph 10**: This paragraph mentions the use of the suffix ""-ti"" in interrogative sentences. It states that the suffix ""-ti"" is used in sentences lacking a question word, indicating its role in forming polar questions. The suffix ""-ti"" is attached to the verb, which suggests the use of interrogative verb morphology.

2. **Paragraph 23**: This paragraph describes the suffix ""-sa"" as a question suffix attached to interrogative phrases introduced by a question word. However, it does not explicitly state that ""-sa"" is used for polar questions. Therefore, this information is not directly relevant to forming polar questions.

3. **Paragraph 24**: This paragraph mentions the use of ""-ti"" as an infix in verbs to form questions. This reinforces the information from Paragraph 10 about the use of interrogative verb morphology.

4. **Paragraph 10**: Additionally, this paragraph mentions that the suffix ""-ti"" is used in negative interrogative sentences, further supporting the use of interrogative verb morphology.

From the analysis, it is clear that the primary strategy for forming polar questions in Central Aymara is the use of interrogative verb morphology, specifically the suffix ""-ti"".

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Trumai,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Trumai, we can identify the strategies used to form polar questions (yes-no questions) in the language. Here is the analysis of the relevant paragraphs:

1. **Paragraph 21** explicitly mentions the use of the enclitic **a** for forming polar questions, which occurs after the element under interrogation. This indicates the presence of a **Clause-medial question particle**.
2. **Paragraph 21** also mentions that it is possible to express interrogation without the use of **a**, by changing the intonational contour of the clause. This indicates the presence of **Interrogative intonation only**.
3. **Paragraph 26** reiterates that a change in intonation can indicate a question, but notes that this method has limited use due to potential ambiguity, reinforcing the use of **Interrogative intonation only**.

From these observations, we can conclude that Trumai uses two strategies for forming polar questions: **Interrogative intonation only** and **Clause-medial question particle**.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
