Language,Response,Target,Predicted
Zuni,,not mentioned in the grammar,
Rama,,not mentioned in the grammar,
Tonkawa,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tonkawa, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: There is no mention of intonation being used as the sole marker for polar questions. Therefore, we code this as 0.
   
2. **Interrogative word order**: There is no information provided about changing word order to form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle. Therefore, we code this as 0.

4. **Clause-final question particle**: There is no mention of a clause-final question particle. Therefore, we code this as 0.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle. Therefore, we code this as 0.

6. **Interrogative verb morphology**: The grammar mentions that any of the tense forms of the declarative mode may be made interrogative by dropping the declarative suffix -we and adding a suffix -' after the subject pronoun. This indicates the presence of interrogative verb morphology. Therefore, we code this as 1.

7. **Tone**: There is no mention of tone being used to mark polar questions. Therefore, we code this as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Tunica,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Tunica, we can identify the following strategies for forming polar questions:

1. **Clause-final question particle**: The paragraph mentions the use of the interrogative postfix ""-n"" with any predicative word to form questions. This indicates that ""-n"" is a clause-final question particle. Examples provided include ""ka'tan"" (are you going?), ""ka’ 2a, ya’k?tk?ahédn"" (When will you come back?), and ""lo'ta wiwa'’ndn"" (Do you want to run?).

2. **Interrogative verb morphology**: The postfix ""-n"" is also used as an imperative and exhortative postfix, but in the context of polar questions, it is specifically mentioned as an interrogative postfix. This suggests that it is bound to the verb, marking the verb as interrogative.

The paragraph does not provide information about the use of other strategies such as interrogative intonation only, interrogative word order, clause-initial question particle, clause-medial question particle, or tone.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Wappo,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Wappo, we can identify the strategies used for forming polar questions in the language. The relevant information is found in §104, which discusses the formation of interrogatives.

1. **Interrogative intonation only**: There is no mention of using intonation alone to form polar questions.
2. **Interrogative word order**: There is no mention of changing word order to form polar questions.
3. **Clause-initial question particle**: The paragraph does not mention a clause-initial question particle.
4. **Clause-final question particle**: The postposition ""yo"" is mentioned as a suffix used in forming interrogatives, which can appear at the end of the clause (e.g., ""ina'otayo'a"" - what did I see?). This suggests the presence of a clause-final question particle.
5. **Clause-medial question particle**: The particle ""yo"" is also described as a postposition that can follow various constituents, indicating it can be clause-medial as well.
6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology.
7. **Tone**: There is no mention of tone being used to form polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Ute,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Ute, we can identify the strategies used for forming polar questions in the language. Here is the analysis of the relevant information:

1. **Interrogative verb morphology**:
   - The grammar mentions several interrogative enclitics such as `-ru'a-`, `-tcu'a-`, and `-ntcu'a-` which are used to form questions. These enclitics are attached to verbs and indicate that the verb morphology is used to form polar questions.
   - Examples include:
     - `tona'va-n iar'oa Tja'rjA` (will he punch him?)
     - `ivi'y%ro'a` (art thou drinking?)
     - `qatcu'ru'axqa'"" nayqa'ywa'""` (do you not hear it?)
   - These examples show that the interrogative morphemes are phonologically bound to the verb, indicating the use of interrogative verb morphology.

2. **Clause-final question particle**:
   - The grammar does not explicitly mention a clause-final question particle. The interrogative enclitics are attached to verbs and do not appear as separate particles at the end of the clause.

3. **Clause-medial question particle**:
   - Similarly, there is no mention of a clause-medial question particle. The interrogative enclitics are bound to verbs and do not appear in the middle of the clause as separate particles.

4. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

5. **Interrogative word order**:
   - The grammar does not mention any changes in word order to form polar questions.

6. **Interrogative intonation only**:
   - There is no mention of using intonation alone to form polar questions.

7. **Tone**:
   - The grammar does not mention the use of tone to distinguish polar questions from declarative sentences.

### Conclusion:
Based on the provided information, the strategies for forming polar questions in Ute are as follows:

- **Interrogative intonation only**: 0
- **Interrogative word order**: 0
- **Clause-initial question particle**: 0
- **Clause-final question particle**: 0
- **Clause-medial question particle**: 0
- **Interrogative verb morphology**: 1
- **Tone**: 0

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",clause-medial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Yurok,"### Reasoning:

Based on the provided paragraphs from the Yurok descriptive grammar, we can identify the strategies used for forming neutral polar questions in Yurok.

1. **Interrogative intonation only**: There is no mention in the provided paragraphs that polar questions in Yurok can be formed by intonation alone. Therefore, we code this as 0.

2. **Interrogative word order**: The paragraphs do not indicate that changing the word order alone can form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: The question particle ""hes"" can appear after the first word or phrase of the sentence, which can be considered clause-initial. Therefore, we code this as 1.

4. **Clause-final question particle**: The question particle ""hes"" can also appear at the end of the sentence, as indicated in the examples provided. Therefore, we code this as 1.

5. **Clause-medial question particle**: The particle ""hes"" can follow the first word or phrase, and it can also follow a preverb-verb group, which places it in a medial position within the clause. Therefore, we code this as 1.

6. **Interrogative verb morphology**: There is no mention of any interrogative verb morphology in the provided paragraphs. Therefore, we code this as 0.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs. Therefore, we code this as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, second position question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Nuuchahnulth,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Nuuchahnulth, we can analyze the strategies used for forming polar questions (yes-no questions) as follows:

1. **Interrogative Intonation Only**: There is no explicit mention in the provided text that polar questions can be formed by intonation alone. Therefore, we code this as 0.

2. **Interrogative Word Order**: The text does not indicate that word order changes are used to form polar questions. Therefore, we code this as 0.

3. **Clause-initial Question Particle**: There is no mention of a clause-initial question particle in the provided text. Therefore, we code this as 0.

4. **Clause-final Question Particle**: The text does not mention a clause-final question particle. Therefore, we code this as 0.

5. **Clause-medial Question Particle**: The text does not mention a clause-medial question particle. Therefore, we code this as 0.

6. **Interrogative Verb Morphology**: The provided text indicates that the interrogative mood in Nuuchahnulth is marked by an interrogative suffix attached to the verb. Examples (422a-d) show that the suffix ""=INTERR"" is used to form yes/no questions. Therefore, we code this as 1.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided text. Therefore, we code this as 0.

### Conclusion

""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Columbia-Wenatchi,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Columbia-Wenatchi, we can identify the strategies used for forming polar questions in the language. Here is the analysis of the relevant information:

1. **Interrogative Intonation Only**: There is no mention of intonation being the sole marker for polar questions. Therefore, we code this as 0.
   
2. **Interrogative Word Order**: There is no indication that word order alone is used to form polar questions. Therefore, we code this as 0.

3. **Clause-initial Question Particle**: The particle ""sa?"" is mentioned as usually appearing in the initial position in front of any mood particles. This fits the definition of a clause-initial question particle. Therefore, we code this as 1.

4. **Clause-final Question Particle**: The particle ""sa?"" can also surface at the end of a clause, where the [s] is dropped, resulting in [a]. This fits the definition of a clause-final question particle. Therefore, we code this as 1.

5. **Clause-medial Question Particle**: The particle ""sa?"" is not described as appearing in the middle of the clause. Therefore, we code this as 0.

6. **Interrogative Verb Morphology**: There is no mention of interrogative verb morphology in the provided text. Therefore, we code this as 0.

7. **Tone**: There is no mention of tone being used to mark polar questions. Therefore, we code this as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-initial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Hidatsa,"Based on the provided paragraphs from the descriptive grammar of Hidatsa, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: There is no explicit mention in the provided text that polar questions can be formed by intonation alone. The examples given all include the use of the interrogative suffix -ˀ.
2. **Interrogative word order**: There is no indication that word order changes are used to form polar questions. The examples maintain the same word order as declarative sentences.
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.
4. **Clause-final question particle**: The interrogative suffix -ˀ can appear in the final position of the clause, as shown in examples (68) and (69). However, it is not exclusively clause-final since it can also appear clause-medially, as in example (70).
5. **Clause-medial question particle**: The interrogative suffix -ˀ can appear in the middle of the clause, as demonstrated in example (70).
6. **Interrogative verb morphology**: The interrogative suffix -ˀ is attached to the verb, indicating that interrogative verb morphology is used to form polar questions.
7. **Tone**: There is no mention of tone being used to distinguish polar questions from declarative sentences.

### Reasoning:
- The interrogative suffix -ˀ is used to mark polar questions and can be attached to the verb, indicating the use of interrogative verb morphology.
- The suffix -ˀ can appear in both clause-final and clause-medial positions, as shown in the examples.
- There is no evidence of the use of intonation alone, word order changes, clause-initial particles, or tone for forming polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""",interrogative verb morphology,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Toqabaqita,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Toqabaqita, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The paragraph explicitly states that the structure of polar interrogatives is identical to declarative sentences, with the only difference being the intonation. Declaratives have a falling intonation, while polar interrogatives have a rising intonation towards the end. This clearly indicates that interrogative intonation alone can mark a polar question.

2. **Interrogative word order**: The paragraph does not mention any change in word order for forming polar questions. The examples provided show that the word order remains the same as in declarative sentences.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraph.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraph.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraph.

6. **Interrogative verb morphology**: There is no mention of any specific verb morphology used to form polar questions in the provided paragraph.

7. **Tone**: The paragraph does not mention the use of tone (as opposed to intonation) to mark polar questions. The focus is on intonation patterns rather than tonal changes.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Aghu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Aghu, we can identify the strategies used for forming polar questions in the language.

#### Paragraph 1 Analysis:
- The examples provided in the table show the use of the clitic ""=ka"" and the particle ""(a)xajo"" to form polar questions.
- The clitic ""=ka"" appears to be attached to the noun or adjective in nominal and adjectival clauses, and to the verb in verbal clauses.
- The particle ""(a)xajo"" follows the noun or adjective in nominal and adjectival clauses, and the verb in verbal clauses.

#### Paragraph 2 Analysis:
- The paragraph mentions that polar questions are embedded in clauses ending in ""ka"" or ""(a)xajo"".
- Example (520) shows the use of ""=ka"" as a clause-final question particle: ""dà-xe=ka"" (come-N1.RLS[SG]=QST) translates to ""is he going to come?"".

### Conclusion:
Based on the analysis, we can determine the following strategies for forming polar questions in Aghu:

1. **Clause-final question particle**: The clitic ""=ka"" and the particle ""(a)xajo"" can appear at the end of the clause to form polar questions.
2. **Clause-medial question particle**: Since the clitic ""=ka"" and the particle ""(a)xajo"" can follow various constituents within the clause, including the clause-final position, they can also be considered clause-medial question particles.

Other strategies such as interrogative intonation only, interrogative word order, clause-initial question particle, interrogative verb morphology, and tone are not mentioned in the provided paragraphs.

### Conclusion:
```
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0
```",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Manambu,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Manambu, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: 
   - **Evidence**: Paragraph 1 explicitly states, ""polar questions are marked by intonation only."" This indicates that changing the intonation is sufficient to form a polar question.
   - **Code**: 1

2. **Interrogative word order**:
   - **Evidence**: Paragraph 2 mentions, ""Polar questions display the same patterns of constituent order as do declarative clauses."" This implies that there is no change in word order to form polar questions.
   - **Code**: 0

3. **Clause-initial question particle**:
   - **Evidence**: There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code**: 0

4. **Clause-final question particle**:
   - **Evidence**: There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code**: 0

5. **Clause-medial question particle**:
   - **Evidence**: There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code**: 0

6. **Interrogative verb morphology**:
   - **Evidence**: There is no mention of interrogative verb morphology in the provided paragraphs.
   - **Code**: 0

7. **Tone**:
   - **Evidence**: The paragraphs do not discuss the use of tone to mark polar questions. The focus is on intonation, which is different from tone.
   - **Code**: 0

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Momu,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Momu, we can identify the strategies used for forming polar questions in the language. Here is the analysis:

1. **Interrogative Intonation Only**: 
   - The grammar mentions that declarative clauses generally take a rising-falling intonation contour, but it does not explicitly state that intonation alone can mark polar questions. Therefore, we cannot confirm this strategy based on the provided information.
   - **Code: 0**

2. **Interrogative Word Order**: 
   - There is no mention of a change in word order being used to form polar questions in the provided paragraphs.
   - **Code: 0**

3. **Clause-initial Question Particle**: 
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-final Question Particle**: 
   - The grammar explicitly mentions the use of the polar question marker ""=fa"" which is added to the end of a clause to form a polar question.
   - **Code: 1**

5. **Clause-medial Question Particle**: 
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code: 0**

6. **Interrogative Verb Morphology**: 
   - There is no mention of interrogative verb morphology being used to form polar questions in the provided paragraphs.
   - **Code: 0**

7. **Tone**: 
   - The grammar does not mention the use of tone to distinguish polar questions from declarative sentences.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Makasae,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Makasae, we can determine the strategies used for forming polar questions as follows:

1. **Interrogative intonation only**: The grammar explicitly states that polar questions in Makasae can be marked solely by a rising-falling intonation contour. This is evidenced by the example in (117) and the corresponding pitch contour in Figure 7.4. Therefore, this strategy is present.
   
2. **Interrogative word order**: There is no mention in the provided paragraphs of any change in word order to form polar questions. Therefore, this strategy is not mentioned.
   
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, this strategy is not mentioned.
   
4. **Clause-final question particle**: The grammar mentions the use of the markers =ua and =uai (na’an) as question markers cliticized to the right end of the question. Examples (120) and (121) demonstrate this usage. Therefore, this strategy is present.
   
5. **Clause-medial question particle**: The provided paragraphs do not mention any clause-medial question particles. Therefore, this strategy is not mentioned.
   
6. **Interrogative verb morphology**: There is no mention of any interrogative verb morphology in the provided paragraphs. Therefore, this strategy is not mentioned.
   
7. **Tone**: The paragraphs do not mention the use of tone to distinguish polar questions from declarative statements. The focus is on intonation rather than tone. Therefore, this strategy is not mentioned.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Motuna,"### Reasoning

Based on the provided paragraph from the descriptive grammar of Motuna, we can analyze the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The paragraph explicitly mentions that in polar interrogative sentences, the final stressed mora has a rising pitch followed by a sharp falling contour. This indicates that intonation alone can mark a sentence as a polar question. Therefore, this strategy is present.

2. **Interrogative word order**: There is no mention of any change in word order to form polar questions in the provided text. Therefore, this strategy is not mentioned.

3. **Clause-initial question particle**: The paragraph does not mention any clause-initial question particles used to form polar questions. Therefore, this strategy is not mentioned.

4. **Clause-final question particle**: The paragraph does not mention any clause-final question particles used to form polar questions. Therefore, this strategy is not mentioned.

5. **Clause-medial question particle**: The paragraph does not mention any clause-medial question particles used to form polar questions. Therefore, this strategy is not mentioned.

6. **Interrogative verb morphology**: The paragraph does not mention any specific verb morphology used to form polar questions. Therefore, this strategy is not mentioned.

7. **Tone**: The paragraph describes the use of intonation (rising and falling pitch) to mark polar questions, but it does not describe the use of tone in the sense of lexical or grammatical tone changes on specific words to mark polar questions. Therefore, this strategy is not mentioned.

### Conclusion

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Lavukaleve,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Lavukaleve, we can determine the strategies used for forming polar questions as follows:

1. **Interrogative Intonation Only**: The text mentions that all questions are marked by a distinctive rising intonation. This indicates that intonation alone can mark a sentence as a question.
   
2. **Interrogative Word Order**: There is no mention of a change in word order to form polar questions. The focus marker remains in the position it would be if the sentence were not a question.

3. **Clause-initial Question Particle**: The focus marker ""meo"" is used for polar questions, but it does not necessarily appear at the beginning of the clause. There is an example where the focus marker appears initially due to ellipsis, but this is not a general rule.

4. **Clause-final Question Particle**: The focus marker ""meo"" does not appear at the end of the clause. It stays in its syntactic position related to the questioned element.

5. **Clause-medial Question Particle**: The focus marker ""meo"" can appear in various positions within the clause, depending on the element it agrees with. This includes medial positions.

6. **Interrogative Verb Morphology**: There is no mention of any specific interrogative morphology attached to the verb to form polar questions.

7. **Tone**: The text does not mention the use of tone (distinct from intonation) to mark polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Dla (Menggwa),"Based on the provided paragraphs from the descriptive grammar of Dla (Menggwa), we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The grammar explicitly states that polarity questions are distinguished from their statement counterparts by intonation, with statements usually ending in low pitch and questions ending in high pitch (§2.4.2). This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**: There is no mention in the provided text that word order changes to form polar questions. The examples given maintain the same word order as their declarative counterparts.

3. **Clause-initial question particle**: There is no evidence in the provided text of a clause-initial question particle being used to form polar questions.

4. **Clause-final question particle**: There is no evidence in the provided text of a clause-final question particle being used to form polar questions.

5. **Clause-medial question particle**: There is no evidence in the provided text of a clause-medial question particle being used to form polar questions.

6. **Interrogative verb morphology**: The text mentions that there are no verb forms which indicate interrogative mood specifically (§6.1.4). This means that interrogative verb morphology is not used to form polar questions.

7. **Tone**: The text does not mention the use of tone to distinguish polar questions from statements. The distinction is made through intonation, not tone.

**Reasoning**:
- The grammar explicitly states that polar questions are marked by intonation alone, with a high pitch at the end of the question.
- There is no mention of changes in word order, clause-initial, clause-final, or clause-medial question particles, interrogative verb morphology, or tone being used to form polar questions.

**Conclusion**:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Duna,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Duna, we can identify the strategies used for forming polar questions in the language. Here's the analysis:

1. **Interrogative intonation only**: The paragraphs do not mention the use of intonation alone to form polar questions. Therefore, we cannot confirm this strategy.
   
2. **Interrogative word order**: There is no mention of a change in word order to form polar questions. The examples provided maintain the same word order as declarative sentences.

3. **Clause-initial question particle**: The interrogative marker `=pe` is not mentioned as appearing at the beginning of the clause. Therefore, this strategy is not used.

4. **Clause-final question particle**: The interrogative marker `=pe` appears at the end of the clause in the examples provided (e.g., `ho=pe`, `kei=pe`, `na-nda=pe`, `hinia=pe`). This indicates the use of a clause-final question particle.

5. **Clause-medial question particle**: The interrogative marker `=pe` can follow various constituents within the clause, including the verb and other elements, but it is not restricted to a medial position. Therefore, this strategy is not confirmed.

6. **Interrogative verb morphology**: There is no mention of a specific morpheme attached to the verb to indicate a polar question. The marker `=pe` is a clitic that can attach to various parts of the sentence, not just the verb.

7. **Tone**: There is no mention of tone being used to distinguish polar questions from declarative sentences.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Taulil,"Based on the provided paragraphs from the descriptive grammar of Taulil, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The grammar explicitly states that intonation is the only cue to distinguish a declarative sentence from a polar question. Polar questions show a steep rise and fall on the last word of the utterance, where the rising may form the highest peak of the whole sentence, and the falling end point is still higher compared to other parts of the utterance.

2. **Interrogative word order**: There is no mention of any change in word order to form polar questions in the provided text.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided text.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided text.

6. **Interrogative verb morphology**: There is no mention of any interrogative verb morphology in the provided text.

7. **Tone**: The text does not mention the use of tone (as distinct from intonation) to form polar questions.

### Reasoning:
- The grammar explicitly states that intonation is the only cue to distinguish a declarative sentence from a polar question. This indicates that ""Interrogative intonation only"" is used.
- There is no mention of any other strategies (word order, particles, verb morphology, or tone) being used to form polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Taiap,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Taiap, we can identify the strategies used for forming polar questions in the language. 

1. **Interrogative intonation only**: There is no explicit mention of intonation being used alone to form polar questions in the provided text. Therefore, we cannot conclude that this strategy is used.
   
2. **Interrogative word order**: The examples provided do not indicate a change in word order to form polar questions. The word order remains consistent with the declarative sentences, and the presence of the clitic =ke is the distinguishing feature.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.

4. **Clause-final question particle**: The clitic =ke can appear at the end of the clause, as shown in example (3-88b) ""Amani okɨnetke?"" where =ke is at the end of the clause.

5. **Clause-medial question particle**: The clitic =ke can also appear in the middle of the clause, as shown in example (3-88a) ""Amanike okɨnet?"" where =ke is attached to the subject ""Amani"".

6. **Interrogative verb morphology**: There is no mention of any interrogative verb morphology in the provided text.

7. **Tone**: There is no mention of tone being used to form polar questions in the provided text.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Yimas,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Yimas, we can identify the following strategies for forming polar questions:

1. **Interrogative Intonation Only**:
   - The text states that ""questions, the interrogative mood, have a corresponding rise"" in intonation. This indicates that a change in intonation alone can mark a polar question.
   - Example: ""----k-mpu-nan-tkam-t uralJ namat"" (Did the men show you the coconut?)

2. **Clause-final Question Particle**:
   - The text mentions that questions can also be indicated by a sentence-final particle ""a"", which is always pronounced with a high rising pitch.
   - Example: ""uralJ k-mpu-nan-tkam-t a namat"" (Did the men show you a coconut?)

There is no mention of the other strategies (Interrogative word order, Clause-initial question particle, Clause-medial question particle, Interrogative verb morphology, Tone) in the provided paragraphs. Therefore, we will code these as 0.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Kanum (Ngkâlmpw),,not mentioned in the grammar,
