Language,Response,Target,Predicted
Tunica,"Based on the provided paragraphs from the descriptive grammar of Tunica, we can determine the method of standard negation in the language. Here is the relevant information extracted from the text:

1. **Negative Postfixes**: The text explicitly mentions the use of negative postfixes -aha and -k?aha for forming negative paradigms of active verbs. These postfixes are added to the verb forms to indicate negation.
   - Example: ""lo’tawehe"" (he did not run) is formed from ""lo’tawi"" (he ran) + ""-aha"".
   - Example: ""lo’tawik?aha"" (he does not run) is formed from ""lo’tawi"" (he ran) + ""-k?aha"".

2. **Affixation**: The negative markers -aha and -k?aha are described as postfixes, which are a type of affix. They are bound morphemes that attach to the verb forms to indicate negation.

Given this information, it is clear that standard negation in Tunica can be marked by an affix (postfix) that is phonologically bound to the verb.

### Reasoning:
- The negative markers -aha and -k?aha are explicitly described as postfixes, which are affixes.
- These postfixes are added directly to the verb forms to create negative constructions.
- The examples provided show that these postfixes are used to negate dynamic verbal predicates in declarative sentences.

### Conclusion:
1",1,1
Wappo,"Based on the provided paragraphs from the descriptive grammar of Wappo, we can analyze the method of standard negation in the language.

### Analysis:

**Paragraph 1:**
This paragraph does not provide information about negation. It mainly discusses possessive pronouns, objective forms, reflexive and semi-passive constructions, and various prefixes related to actions and directions.

**Paragraph 2:**
This paragraph contains relevant information about negation in Wappo. It states:

> ""The Negative
> This is regularly formed by the postposition of la'ki, which is composed of la, not, and a suffix of unknown force which also appears with kaki, cannot. la'ki has the same effect upon the preceding verb-stem as the subordinating suffixes -tsel, -kwen and frequently causes them to lose the vowel of their tense-aspect suffixes. This fact, taken together with other indications, suggests that -ki is the general verbalizer.""

From this, we can infer that the negation in Wappo involves the postposition ""la'ki,"" which is composed of ""la"" (not) and a suffix ""-ki."" The description indicates that ""la'ki"" affects the preceding verb-stem, causing it to lose the vowel of its tense-aspect suffixes. This interaction suggests that ""la'ki"" forms a phonological unit with the verb, indicating that it is bound to the verb.

**Paragraph 3:**
This paragraph does not provide additional information about negation. It discusses various locative and causal constructions.

### Reasoning:

The key information is found in Paragraph 2, which describes the negation marker ""la'ki."" The description indicates that ""la'ki"" is composed of ""la"" (not) and a suffix ""-ki,"" and it affects the verb-stem by causing it to lose the vowel of its tense-aspect suffixes. This behavior suggests that ""la'ki"" is phonologically bound to the verb, either as an affix or a clitic.

### Conclusion:
1

The standard negation in Wappo can be marked by an affix, clitic, or modification of the verb.",1,1
Ute,"Based on the provided paragraph, it is evident that standard negation in Ute can be marked by affixes that are phonologically bound to the verb. The descriptive grammar mentions several negative elements that are used to negate verbs, specifically:

1. **Absolute negatives in -apa-**:
   - Example: ""imi'ntcaaijA qa p-A'qa'-ijudp-A"" (thou-preterit-him (vis.) not kill-negative, you did not kill him)
   - Here, the negative suffix ""-apa-"" is attached to the verb.

2. **Non-absolute negatives in -ywa'ai-**:
   - Example: ""rii' qatcu'arjA qa'(uir)wa'a"" (I not-him (vis.) sing.-cause-negative, I do not let him sing)
   - The negative suffix ""-ywa'ai-"" is used with the verb.

3. **Future negative suffixes -rjwa'ai- to -va·-**:
   - Example: ""qatcu'A'qa-ijA p\ni'k aiwTfwain i"" (he (vis.) will not see it (vis.))
   - The negative suffix ""-rjwa'ai-"" is inserted between future tense markers.

These examples clearly show that negation in Ute involves the use of suffixes that are phonologically bound to the verb, thus fulfilling the criteria for standard negation as defined.

**Reasoning**:
- The negative markers ""-apa-"", ""-ywa'ai-"", and ""-rjwa'ai-"" are described as suffixes that attach directly to the verb.
- These suffixes form a phonological unit with the verbal root, indicating that negation is marked by affixation.

**Conclusion**: 1",1,1
Yurok,"Based on the provided paragraphs from the descriptive grammar of Yurok, we can analyze the methods of standard negation in the language. The key information is found in section 8.2, which discusses negation using ""mos"" and ""neemee.""

1. **Negation with ""neemee"":**
   - The preverb ""neemee"" is used before the verb to indicate negation. This is evident in examples such as:
     - ""Neemee skuy’ soneenepek’."" (I don’t feel well.)
     - ""Neemee nuemee rook’ws ’o wee’eeet."" (It’s not very windy here.)
   - ""Neemee"" is described as a preverb that occurs before the verb together with other preverbs, indicating that it is phonologically bound to the verb.

2. **Negation with ""mos"":**
   - ""Mos"" is described as an emphatic negative particle that occurs at the beginning of a sentence and is not phonologically bound to the verb. Examples include:
     - ""Mos kol’ soosek’."" (I’m not thinking about anything.)
     - ""Mos cheetaa wo pahchew."" (It was not moving at all.)

Given this information, ""neemee"" functions as a preverb that attaches to the verb, forming a phonological unit with it. This qualifies as a method of standard negation that involves an affix or clitic bound to the verb.

**Reasoning:**
- The preverb ""neemee"" is used to mark negation and is phonologically bound to the verb, fitting the criteria for standard negation involving an affix or clitic.
- Although ""mos"" is a particle and not phonologically bound to the verb, the presence of ""neemee"" as a bound preverb is sufficient to determine that Yurok uses a method of standard negation that involves modification of the verb.

**Conclusion:** 1",0,1
Nuuchahnulth,"Based on the provided paragraphs from the descriptive grammar of Nuuchahnulth, we can analyze the examples to determine if standard negation can be marked by an affix, clitic, or modification of the verb.

### Analysis of Examples

1. **Example (248a)**
   - **Sentence:** vhJDFhrhc v`g@j
   - **Gloss:** not–going.to=INDIC.1pl go.PERF
   - **Translation:** ‘We are not going to go.’
   - **Analysis:** The negation is marked by ""vhj"" which is prefixed to the verb ""going.to"". This indicates that negation is achieved through a bound morpheme (affix).

2. **Example (248b)**
   - **Sentence:** vHx`c v@
   - **Gloss:** never–INDIC.1pl say.PERF DEM
   - **Translation:** ‘We don’t say that.’
   - **Analysis:** The negation is marked by ""vHx`"" which is prefixed to the verb ""say"". This again shows negation through a bound morpheme.

3. **Example (248c)**
   - **Sentence:** xtatKrHbtW g`JihKhx`
   - **Gloss:** not.able=INDIC.1sg/2sg borrow–give.PERF
   - **Translation:** ‘I can’t loan you (money).’
   - **Analysis:** The negation is marked by ""xtatK"" which is prefixed to the verb ""borrow–give"". This is another instance of a bound morpheme marking negation.

4. **Example (248d)**
   - **Sentence:** vhJ`QpTr vdFhC F`sGH
   - **Gloss:** not=TEMP=COND=1sg sleep night
   - **Translation:** ‘I did not sleep nights.’
   - **Analysis:** The negation is marked by ""vhj"" which is prefixed to the verb ""sleep"". This shows negation through a bound morpheme.

5. **Example (248e)**
   - **Sentence:** vHX`l` gTx@K
   - **Gloss:** never=INDIC dance
   - **Translation:** ‘He never danced.’
   - **Analysis:** The negation is marked by ""vHX`"" which is prefixed to the verb ""dance"". This indicates negation through a bound morpheme.

6. **Example (248f)**
   - **Sentence:** vhL@pQdFhb QtKÊ#`ChQ
   - **Gloss:** unable=INDIC=2sg good–INCEP
   - **Translation:** ‘You cannot become pretty.’
   - **Analysis:** The negation is marked by ""vhL@pQ"" which is prefixed to the verb ""become"". This is another instance of a bound morpheme marking negation.

### Reasoning
From the examples provided, it is evident that standard negation in Nuuchahnulth is consistently marked by morphemes that are phonologically bound to the verb. These morphemes appear as prefixes to the verb, indicating that negation is achieved through affixation.

### Conclusion: 1",1,1
Columbia-Wenatchi,"Based on the provided paragraph, we can analyze the method of standard negation in Columbia-Wenatchi. Here are the key points extracted from the text:

1. **Pattern A**: This pattern involves a negative particle followed by a nominalized clause. Examples provided are:
   - (157) lat ?in-s-?itn (NEG 1sPS-NM-eat) 'I didn’t eat.'
   - (158) lit ?in-s-naw’1x (NEG 2sPS-NM-run(sg.)) 'You didn’t run.'
   - (159) lat slémms (NEG NM-steal-m-3Ps) 'He doesn’t steal anymore.'

2. **Pattern C**: This pattern involves the negation particle lut followed by an unmarked indicative clause.

From the examples and descriptions provided, it is clear that the negation in Columbia-Wenatchi is marked by a particle (lat or lut). The negation particle is not described as being phonologically bound to the verb. Instead, it precedes the nominalized or indicative clause, functioning as a separate word.

Given the information, there is no indication that the negation is marked by an affix, clitic, or any modification of the verb itself. The negation particle appears to be a separate word, not phonologically bound to the verb.

### Reasoning:
- The negation is marked by a particle (lat or lut) that precedes the clause.
- The particle is not described as an affix or clitic, nor is it indicated to be phonologically bound to the verb.
- The examples show the particle as a separate word, not modifying the verb directly.

### Conclusion:
0",0,0
Hidatsa,"1. The paragraphs provided clearly indicate that standard negation in Hidatsa is marked by a negative suffix ""-dhaa"" that attaches to the predicate head (the verb). This is evident from the examples given in sentences (266) to (270), where the suffix ""-dhaa"" is consistently used to negate the verb:

- (266) macéé-dhaa-c (man-NEG-DECL) ""He is not a man.""
- (267) úˀsia-dhaa-c (arrive-NEG-DECL) ""He hasn’t arrived.""
- (268) hiirahbí-dhaa (difficult-NEG) ""I didn’t think it would be hard.""
- (269) mi-hiráwi-dhaa-gsá-wa (1C-sleep-NEG-USI-SIMULT) ""I often go to bed late; therefore I am used to it.""
- (270) mii-írigi-dhaa-rúg (1B-hit-NEG-COND) ""Let the evil go around us so that it won’t hit us.""

The consistent use of the suffix ""-dhaa"" attached directly to the verb indicates that negation in Hidatsa is marked by an affix that is phonologically bound to the verb.

Conclusion: 1",1,1
Toqabaqita,"Based on the provided paragraph from the descriptive grammar of Toqabaqita, we can analyze the methods of standard negation in the language.

1. **Negative Subject Markers**: The paragraph mentions that one of the strategies for negation involves negative subject markers that occur inside the verb phrase. This suggests that these markers are closely associated with the verb, potentially as affixes or clitics.

2. **Negative Verb**: Another strategy involves a lexical negative verb. While this verb itself may not be an affix or clitic, its presence as a separate word does not necessarily preclude the possibility of other bound morphemes being used in negation.

3. **Double Negative Construction**: This involves a negative event clause with a preceding ""mini-clause"" containing the negative verb. This construction indicates a more complex negation strategy but does not provide specific information about bound morphemes.

The example (17-1) provided:
```
Keeroqa kesi fula.
3DU.NEG arrive 3DU
‘The two of them did not arrive.’
```
Here, ""kesi"" is glossed as ""3DU.NEG,"" indicating that the negation is marked on the subject marker itself, which is part of the verb phrase. This suggests that the negation is indeed marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb.

Given this information, it is clear that standard negation in Toqabaqita can be marked by an affix, clitic, or modification of the verb.

**Conclusion**: 1",0,1
Aghu,"Based on the provided paragraphs from the descriptive grammar of Aghu, we can analyze the methods of standard negation in the language.

1. **Paragraph 1**:
   - The examples given in this paragraph do not explicitly show a negation marker that is phonologically bound to the verb. The imperative forms ""not.want.IMP[SG]"" and ""not.want.IMP-PL"" are used, but these do not provide clear evidence of a bound negation marker on the verb itself.

2. **Paragraph 2**:
   - Example (134) shows the use of ""baxe-n=de"" where ""de"" is the negation marker. The negation marker ""de"" appears to be a clitic, as indicated by the equals sign (=), and it attaches to the verbal noun form ""baxe-n"".
   - Example (135) shows ""da-de=dè"" where again ""de"" is the negation marker, attaching to the finite realis form ""da-de"". The use of the equals sign (=) indicates that ""de"" is a clitic that attaches to the verb form.

From these examples, it is evident that the negation marker ""de"" can attach to the verb forms as a clitic, which is phonologically bound to the verb. This satisfies the criteria for standard negation being marked by an affix, clitic, or modification of the verb.

**Reasoning**:
- The negation marker ""de"" is shown to attach to the verb forms as a clitic, which is phonologically bound to the verb, as indicated by the equals sign (=) in the glosses.
- This attachment of the negation marker to the verb forms meets the criteria for standard negation being marked by an affix, clitic, or modification of the verb.

**Conclusion**: 1",1,1
Manambu,"Based on the provided paragraphs from the descriptive grammar of Manambu, we can determine the method of standard negation. Here are the key points relevant to negation:

1. **Automatic Alternations in Verbs**:
   - The deletion of a final vowel in forming a negative non-future form of a disyllabic root has a similar effect, e.g., ""laku-"" (know), ""ma: la:kw"" (did not/do not know).

2. **Root-Specific Alternations in Verbs**:
   - Negative declarative non-future forms of monosyllabic verbs involve reduction of the root vowel, e.g., ""da-"" (go down), ""ma: d@"" (did not/do not go down).
   - Disyllabic verbs of CVCV structure and verbs of CVC structure have vowel alternations in the negative non-future form, e.g., ""waku-"" (go out), ""ma: wa:kw"" (did not/do not go out).
   - The first syllable vowel undergoes compensatory lengthening in the negative form, e.g., ""waj@-"" (laugh), ""ma: wa:j"" (did not/do not laugh).

From these points, it is clear that the negation in Manambu involves modifications of the verb itself, specifically through vowel alternations and vowel deletions in the verb root when forming negative non-future forms. These modifications are phonologically bound to the verb, indicating that negation is marked directly on the verb.

**Reasoning**:
- The examples provided show that negation in Manambu is achieved by modifying the verb root (e.g., vowel deletion and vowel alternation).
- These modifications are inherent to the verb and form a phonological unit with it, fulfilling the criteria for being considered as marking negation directly on the verb.

**Conclusion**: 1",1,1
Momu,"Based on the provided paragraphs from the descriptive grammar of Momu, we can analyze the method of standard negation in the language.

### Analysis:

1. **Negation via Particle ""momu""**:
   - The particle ""momu"" is used to negate verbal predicates. This is evident in examples (12.43a) and (12.43b):
     - (12.43a) ""Ie eru netyi=momu."" (fish that throw.one[1|3sgS]=neg) - 'He did not throw the fish.'
     - (12.43b) ""Bikos kwu eru, ai-kuw=momu esy=e."" (because food that impf-consume\3sgS=neg sago.jelly=emph) - 'Because he does/did not eat that food, the sago jelly.'
   - In both examples, ""momu"" is attached to the verb, forming a phonological unit with it. The use of ""="" in the gloss indicates that ""momu"" functions as a clitic bound to the verb.

2. **Negating Predicate ""onfa""**:
   - Another method of negation mentioned is the use of the negating predicate ""onfa"" (§12.2.2). However, specific examples of ""onfa"" in use are not provided in the given paragraphs, so we cannot analyze its exact behavior from this text alone.

### Conclusion:
Given the evidence from the examples, it is clear that the particle ""momu"" attaches to the verb, forming a phonological unit with it. This qualifies as a clitic that is phonologically bound to the verb, fulfilling the criteria for standard negation marking in the language Momu.

**Conclusion: 1**",1,1
Makasae,"Based on the provided paragraphs from the descriptive grammar of Makasae, we can analyze the method of standard negation in the language.

1. **Negation Marker Analysis**:
   - The negator **nomo** is described as the only VP-internal negator. This indicates that **nomo** is used within the verb phrase to negate the verb.
   - The examples provided show **nomo** positioned within the VP, but there is no indication that it is phonologically bound to the verb. It appears to function as a separate word (particle) within the VP.
   - The negator **nomohaka** is used to negate whole clauses and is not relevant for standard negation of dynamic verbal predicates.

2. **Position and Scope**:
   - The VP templates (191) and (192) show the position of **nomo** within the VP, surrounded by adverbials and other elements. This further supports that **nomo** is a particle within the VP rather than an affix or clitic attached to the verb.
   - The examples (189) and (193) illustrate **nomo** used in sentences, but again, it is not attached to the verb. It is a separate word that follows the verb or other elements within the VP.

3. **Conclusion**:
   - There is no evidence from the provided paragraphs that **nomo** or any other negation marker in Makasae is an affix, clitic, or involves modification of the verb itself. **Nomo** functions as a separate particle within the VP.

Given this analysis, it is clear that standard negation in Makasae is not marked by an affix, clitic, or modification of the verb. Therefore, the appropriate option is:

**Conclusion: 0**",0,0
Motuna,"Based on the provided paragraph, it is possible to determine that standard negation in the language Motuna can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. The paragraph explicitly mentions the ""negative infix"" in the context of verbal morphology. This indicates that negation can be marked by an infix, which is a type of affix that is phonologically bound to the verb.
2. The structure of S0 verbs includes a slot for ""negative"" before TAM (Tense-Aspect-Mood) and other suffixes, suggesting that the negation marker is integrated into the verb's morphological structure.

Given this information, it is clear that negation in Motuna involves a morphological process that is bound to the verb.

**Conclusion:** 1",0,1
Lavukaleve,"Based on the provided paragraph, it is not possible to determine the method of standard negation in Lavukaleve. The text does not provide any explicit examples or descriptions of negation in declarative sentences involving dynamic verbal predicates. The examples given primarily focus on narrative sequences and do not include any negative constructions or markers that could be analyzed for their phonological binding to the verb.

To determine the method of standard negation, we would need specific information on how negation is marked in Lavukaleve, such as whether there are affixes, clitics, or modifications of the verb that indicate negation. Since this information is not present in the given paragraph, we cannot conclude how negation is marked in this language.

**Reasoning:**
1. The paragraph does not contain any negative constructions or markers.
2. There is no information on how negation is expressed in declarative sentences with dynamic verbal predicates.
3. Without examples or descriptions of negation, it is impossible to determine if negation is marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",1,0
Dla (Menggwa),"Based on the provided paragraphs from the descriptive grammar of Dla (Menggwa), we can analyze the method of standard negation in the language. Here are the relevant examples:

1. **Negative realis:**
   - Example 3-17: ""yarifi bokefyehi"" (stir.sago NEG:R-N1FDU-PRES:CONT) – ‘They two are not stirring sago.’
   - Example 3-18: ""nefi boka-hi-Ø-hwa"" (shoot NEG:R-1SG-3MSG:O-PAST) – ‘I did not shoot him.’

2. **Negative semi-realis:**
   - Example 3-21: ""ga yari-nya-a"" (NEG:SMR stir.sago-N1DU-3FSG:O) – ‘They two will not stir sago.’
   - Example 3-22: ""ga na-hi-Ø"" (NEG:SMR shoot-1SG-3MSG:O) – ‘I will not shoot him.’

3. **Negative irrealis:**
   - Example 3-25: ""yari-ma-nya-a-naho"" (stir.sago-NEG:IR-N1DU-3FSG:O-CNTF) – ‘They would not have stirred sago.’

From these examples, we observe the following:

- In the **negative realis** construction, the negation marker appears to be ""boke"" or ""boka,"" which is placed before the verb and seems to be a separate word rather than an affix or clitic.
- In the **negative semi-realis** construction, the negation marker ""ga"" is also placed before the verb and appears to be a separate word.
- In the **negative irrealis** construction, the negation marker ""ma"" is attached to the verb as a prefix (e.g., ""yari-ma-nya-a-naho"").

Given that the negative irrealis construction uses a prefix ""ma-"" attached to the verb, this indicates that at least one method of standard negation in Dla (Menggwa) involves a bound morpheme (an affix) attached to the verb.

### Reasoning:
The presence of the prefix ""ma-"" in the negative irrealis construction (example 3-25) demonstrates that standard negation in Dla (Menggwa) can be marked by an affix that is phonologically bound to the verb. This satisfies the criteria for coding the language as 1 for this feature.

### Conclusion:
1",1,1
Duna,"Based on the provided paragraphs from the descriptive grammar of Duna, it is clear that standard negation can be marked by a circumfix on the verb. The negative circumfix ""na- -ya"" is used to express negation on verbal predicates. This circumfix is added to the verb base and forms a phonological unit with the verb, which qualifies it as a bound morpheme.

### Reasoning:
1. **Negative Circumfix**: The paragraphs describe a negative circumfix ""na- -ya"" that attaches to the verb. This circumfix is used to negate verbal predicates, indicating that negation is marked directly on the verb.
2. **Examples**: The examples provided (e.g., ""rindi-ta na-ra-ya"" and ""no na-ke-ya-o"") show the circumfix attached to the verb, forming a single phonological unit.
3. **Combination with TAM Markers**: The circumfix can also occur in combination with TAM inflections, further indicating that it is an integral part of the verb's morphological structure.

Given this information, it is evident that standard negation in Duna can be marked by an affix or modification of the verb.

### Conclusion: 1",1,1
Taulil,"Based on the provided paragraph, it is not possible to determine the method of standard negation in the language Taulil. The paragraph discusses syntactic functions of demonstratives and modifying elements such as PPs and adverbs, but it does not provide any information about how negation is marked in declarative sentences involving dynamic verbal predicates.

1. The paragraph does not mention any negation markers, whether they are affixes, clitics, or modifications of the verb. It focuses on demonstratives and their syntactic functions, which are unrelated to the topic of standard negation.

Conclusion: 0",0,0
Taiap,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Taiap, we can determine the method of standard negation in the language. Here are the key points:

1. **Negation of Transitive Verbs**:
   - The verb stem changes to its irrealis form when negated.
   - The negation is marked by the negator ""wákare,"" which appears clause-finally.
   - Example: ""akru wákare"" (consume.irr-3sg.f.irr.o neg) for ""he didn’t eat pork.""

2. **Negation of Intransitive Verbs**:
   - Similar to transitive verbs, intransitive verbs also reveal their root forms when negated.
   - The negation involves the irrealis suffix (-ki, -kɨ, or -ku) attached to the verb stem.
   - Example: ""okɨ wákare"" (go.irr-irr neg) for ""I didn’t go.""

From these points, it is clear that the irrealis suffixes (-ki, -kɨ, -ku) are attached to the verb stems in negation, indicating that negation in Taiap involves a modification of the verb through suffixation. Additionally, the negator ""wákare"" is a separate particle that appears clause-finally.

### Conclusion:
1

The reasoning is based on the observation that the irrealis suffixes (-ki, -kɨ, -ku) are phonologically bound to the verb stems, marking the verbs as irrealis in negation. This satisfies the criteria for standard negation involving affixation or modification of the verb.",0,1
Yimas,"Based on the provided paragraphs from the descriptive grammar of Yimas, we can analyze the method of standard negation in the language.

### Analysis:

1. **Negation Prefix**:
   - The text explicitly mentions that Yimas uses a negative prefix ""ta-"" to mark negation. This prefix is attached directly to the verb, as seen in the examples:
     - Positive: `ama-wa-t` (1SG S-go-PERF) 'I went.'
     - Negative: `ta-ka-wa-t` (NEG-1SG S-go-PERF) 'I didn't go.'
   - Another example:
     - Positive: `kapa-wa-t` (1DL S-go-PERF) 'We two went.'
     - Negative: `ta-ŋkra-wa-r-(r)m` (NEG-1DL S-go-PERF-DL) 'We two didn't go.'

2. **Phonological Binding**:
   - The negative prefix ""ta-"" is phonologically bound to the verb, forming a single phonological unit with it. This is evident from the structure of the examples provided, where the prefix directly precedes the verb root.

3. **Re-arrangement of Verbal Morphology**:
   - The text mentions that the introduction of the negative prefix ""ta-"" can cause re-arrangements in the verbal morphology, indicating that the prefix is an integral part of the verb's morphological structure.

### Conclusion:

Given the evidence that the negative prefix ""ta-"" is phonologically bound to the verb and directly modifies the verb to indicate negation, it is clear that standard negation in Yimas can be marked by an affix or modification of the verb.

**Conclusion: 1**",1,1
Kanum (Ngkâlmpw),"1. Based on the provided paragraphs, it is evident that standard negation in Kanum (Ngkâlmpw) can be marked by a clitic that is phonologically bound to the verb. Specifically, in Paragraph 2 (A.1.11), the sentence ""yow sowoi"" is glossed as ""NEG SG>3.HOD.PFV\see.RS,"" where ""yow"" is the negation marker. This negation marker ""yow"" appears to be phonologically bound to the verb, as it directly precedes the verb form ""s\owo/y"" (see). Similarly, in Paragraph 3 (A.2.13), the sentence ""epi yow srboru pompa"" is glossed as ""TOP=DIST.PROX NEG SG>3.RMT.PFV\pick.RS DIST.ABL,"" where ""yow"" again functions as a negation marker bound to the verb ""s\rbor/w"" (pick).

These examples demonstrate that the negation marker ""yow"" is used in conjunction with the verb and forms a phonological unit with it, fulfilling the criteria for standard negation being marked by a clitic or modification of the verb.

Conclusion: 1",0,1
Maybrat,"1. Based on the provided paragraphs from the descriptive grammar of Maybrat, it is clear that standard negation is primarily marked by the clausal negator ""fe"" and its predicative counterpart ""m-fe."" These negators are used in various syntactic environments to negate clauses and nominal phrases. However, there is no indication that these negators are affixes, clitics, or modifications of the verb itself. Instead, they appear to function as separate words or particles that are not phonologically bound to the verb.

For example, in sentences like ""om m-ais fe"" (It is not raining) and ""ana m-asah fe"" (They do not laugh), the negator ""fe"" follows the verb but is not attached to it as an affix or clitic. Similarly, the predicative form ""m-fe"" functions as a separate verb meaning ""it is not"" and is not bound to the main verb of the clause.

Given this information, it is not possible to determine that standard negation in Maybrat can be marked by an affix, clitic, or modification of the verb. The negators ""fe"" and ""m-fe"" do not meet the criteria of being phonologically bound to the verb.

2. Conclusion: 0",0,0
Asmat,"Based on the provided paragraphs from the descriptive grammar of Asmat, we can analyze the methods of standard negation in the language. Here are the key points:

1. **Negation Markers**: The text mentions several negation markers such as ""opdk/pak,"" ""opow/pow,"" and ""emdr."" These markers are used to express negation in various contexts.

2. **Phonological Binding**: The negation markers ""opdk/pak"" and ""opow/pow"" are described as being linked to specific forms of the verb, such as the ""m-/mV-"" forms. For example:
   - ""m@or pdk embf"" (see not /did) translates to ""I did not see it.""
   - ""Sujit masetdj powd"" (Sajit has not arrived) translates to ""Sajit arrived not.""

3. **Affixation or Cliticization**: The negation markers appear to be phonologically bound to the verb forms they negate. This is evident from the examples where the negation markers directly follow the verb forms, indicating a close phonological relationship.

4. **Examples of Bound Negation**:
   - ""opdk fiak"" (not not) translates to ""really! positively!""
   - ""Sujit masetdj powd"" (Sajit has not arrived) translates to ""Sajit arrived not.""

Given these observations, it is clear that standard negation in Asmat can be marked by elements that are phonologically bound to the verb, either as affixes or clitics.

**Reasoning**:
- The negation markers ""opdk/pak"" and ""opow/pow"" are described as being linked to specific verb forms, indicating that they form a phonological unit with the verb.
- The examples provided show that these negation markers follow the verb forms closely, suggesting affixation or cliticization.

**Conclusion**: 1",0,1
Kuot,"Based on the provided paragraphs from the descriptive grammar of Kuot, the following observations can be made regarding the standard negation in the language:

1. **Negation with ""tǝle"" and ""tǝla""**:
   - The negator ""tǝle"" is used to negate any type of predicate and occurs before the negated constituent. It is not phonologically bound to the verb but rather appears as a separate word.
   - Example (17): ""Tǝle=kan [u-me ubi]"" (NEG=EMPH 3mS-HAB work=Ø) translates to ""He didn’t use to work.""
   - The variant ""tǝla"" is used in future contexts but similarly is not bound to the verb.

2. **Negation with ""mani""**:
   - The negator ""mani"" is used particularly in the northern Kuot-speaking area and is also not phonologically bound to the verb.
   - Example (19): ""mani u-la=kan u-onǝma"" (what 3mS-go=EMPH 3mS-sit) translates to ""he didn’t go and sit down.""

3. **Negative Existential ""karuk""**:
   - The negative existential ""karuk"" means ""is not"" or ""there isn’t"" and is used as a separate word.
   - Example (20): ""Karuk=kan ma lop tiro"" (is.not=EMPH 3p.PossI child.nsg here) translates to ""There are no children here.""

4. **Prohibitive ""buat""**:
   - The prohibitive particle ""buat"" is used to express negative imperative and is also a separate word.
   - Example (21): ""Buat ma-mi-lo!"" (PROHIB 3pO-2pS-tell) translates to ""Don’t tell them!""

From the given paragraphs, it is clear that the negation markers in Kuot (tǝle, tǝla, mani, karuk, buat) are all separate words and not phonologically bound to the verb. There is no indication of negation being marked by an affix, clitic, or modification of the verb itself.

**Reasoning**:
- The negation markers are described as separate particles that precede the verb or the negated constituent.
- There is no evidence of these markers being affixes or clitics that attach directly to the verb.
- The examples provided show the negation markers as separate words, not bound to the verb.

**Conclusion**: 0",0,0
Imonda,"1. Based on the provided paragraphs from the descriptive grammar of Imonda, it is clear that standard negation can be marked by an affix or a modification of the verb. Specifically, the suffix ""-rn"" (realized as ""-me"" in conjunction with ""sg"") is used to mark negation on the verb. This suffix is phonologically bound to the verb, as seen in examples (5) and (6):

(5) ehe sg eg -1 -uagl-f -me
3 NEG follow-OB/NS-3O -PRS-NEG
'he does not follow them'

(6) Mui t sg puhG -i -me
NAM NEG come up-PST-NEG
'Muit did not turn up'

Additionally, the suffix ""-m"" is used in other negation strategies, as shown in examples (7) and (10):

(7) at 6h-nki-m ka 6 -f -m
NEG PX-SRC-GL 1 say-PRS-NEG
'I am not talking of this one'

(10) toad- i an6 i bal -m
boys-NPL DUM-NEG
'I am not a boy'

These examples demonstrate that negation in Imonda can indeed be marked by affixes that are phonologically bound to the verb.

Conclusion: 1",1,1
Nimboran,,0,
Abun,"1. Based on the provided paragraphs from the descriptive grammar of Abun, standard negation in the language is marked by particles that are not phonologically bound to the verb. The primary negative particle ""nde"" and the secondary particle ""yo"" are used to bracket the predicate, but they do not attach to the verb as affixes or clitics. Instead, they are separate words that occur in specific syntactic positions relative to the predicate. The grammar explicitly states that Abun has very little affixation and does not use affixes to negate words. Additionally, the inherently negative verbs mentioned do not involve affixation or cliticization for negation but are inherently negative in meaning.

2. **Conclusion:** 0",0,0
Meryam Mir,"Based on the provided paragraphs from the descriptive grammar of Meryam Mir, the following observations can be made regarding standard negation:

1. **Negation Particle**: The negation in Meryam Mir is marked by the particle ""nole"" or ""ne"" which precedes the verb. This particle is described as being in free variation and must occur before the verb to negate an event.

2. **Position of Negation Particle**: The negation particle typically follows the first accented element in the utterance and precedes the verb, as seen in examples (5.77), (5.78), and (5.79).

3. **Clause Initial Position**: The negation particle can also appear at the beginning of a clause that is intonationally dependent on the preceding clause, as shown in example (5.80).

From the given information, it is clear that the negation in Meryam Mir is marked by a particle that precedes the verb. There is no indication that this particle is an affix, clitic, or involves any modification of the verb itself. The particle ""nole"" or ""ne"" appears to be a separate word that is not phonologically bound to the verb.

### Reasoning:
- The negation particle ""nole"" or ""ne"" is described as a particle and not as an affix or clitic.
- The particle precedes the verb but does not attach to it or modify it in any way.
- There is no evidence from the provided paragraphs that the negation particle forms a phonological unit with the verb.

### Conclusion:
0",0,0
