Language,Response,Target,Predicted
Ute,"1. Based on the provided paragraphs, it is clear that Ute employs various methods for marking negation that involve modifications of the verb or the addition of affixes or clitics that are phonologically bound to the verb. Here are the key points supporting this conclusion:

- **Paragraph 1**: Discusses the use of negative participles and suffixes such as -ait-ϊ-, -p'i'ai-, -a-'q-u-, and -n a'ai- that attach to verbs to indicate negation. These forms are clearly bound to the verb and modify its meaning to express negation.
  
- **Paragraph 2**: Mentions that verbs can be provided with a negative suffix or a negative modification of a verbalizing suffix. Examples include the suffixes -apa-, -ywa'ai-, and -rjwa'ai-, which are used to negate verbs and are phonologically bound to them.

- **Paragraph 5**: Explicitly states ""NEGATION"" and provides examples of negative forms that include bound morphemes attached to verbs.

The evidence from these paragraphs indicates that Ute uses affixes and modifications directly on the verb to mark standard negation. Therefore, it is possible to determine that standard negation in Ute can be marked by an affix, clitic, or modification of the verb.

2. **Conclusion:** 1",1,1
Yurok,"Based on the provided paragraphs, we can determine the method of standard negation in Yurok.

Paragraph 2 and Paragraph 3 provide crucial information about the negation in Yurok. Specifically, they mention the use of the preverb ""neemee"" for negation:

- Paragraph 2 states: ""the ordinary negative preverb neemee, or (especially in Classical Yurok) its variants mee, ’eemee, and keemee 'will not'... neemee is a preverb that occurs before the verb together with other preverbs.""
- Paragraph 3 provides examples of ""neemee"" used in sentences: 
  - (a) Neemee skuy’ soneenepek’. “I don’t feel well.”
  - (b) Neemee nuemee rook’ws ’o wee’eeet. “It’s not very windy here.”
  - (c) Kue pa’aahl ’we-tmenomen neemee nepue’. “The half of the salmon facing the water was not eaten.”
  - (d) Muehlcho’ neemee soo komchuemehl. “Perhaps they do not know.”
  - (e) Neemee hegohkuemehl stowstek’ ’ue-’weskwen neemee mehl hego’omah. “They did not pick fir branches and did not make fire with them.”

The term ""preverb"" indicates that ""neemee"" is a bound morpheme that attaches to the verb, forming a phonological unit with it. This fits the criteria for standard negation being marked by an affix, clitic, or modification of the verb.

Additionally, Paragraph 10 mentions the use of ""neemee"" with the resultative preverb ""keech,"" further supporting that ""neemee"" is used in conjunction with verbs to indicate negation.

Therefore, based on the information provided, it is clear that standard negation in Yurok can be marked by a preverb (neemee) that is phonologically bound to the verb.

**Reasoning:**
- The preverb ""neemee"" is used before the verb to indicate negation.
- Examples provided show ""neemee"" directly preceding the verb, forming a phonological unit with it.
- The term ""preverb"" indicates that it is bound to the verb, satisfying the criteria for standard negation.

**Conclusion:** 1",0,1
Nuuchahnulth,"1. Based on the provided paragraphs, it is evident that standard negation in Nuuchahnulth can be marked by an affix, clitic, or modification of the verb. Specifically, Paragraph 4 provides clear examples of negation involving the clitic <""hs, which attaches to the verb to indicate negation. For instance, in the example ""vhJ`Qhsr"" (not=TEMP=PAST=INDIC.1sg), the clitic <""hs is used to mark negation directly on the verb. This demonstrates that negation in Nuuchahnulth can indeed be marked by a phonologically bound clitic.

2. Conclusion: 1",1,1
Columbia-Wenatchi,"Based on the provided paragraphs, the following points are relevant to determining the method of standard negation in Columbia-Wenatchi:

1. **Paragraph 2** mentions the negation particle ""Jut"" and predicates marked for irrealis mode, but it does not specify if the negation is bound to the verb.
2. **Paragraph 3** states that the negation particle ""Jut"" appears at the beginning of the clause followed by a nominalized predicate, indicating that the negation particle is separate and not bound to the verb.
3. **Paragraph 4** reiterates that the negation particle ""Jut"" is followed by a nominalized predicate, again suggesting that the negation is not bound to the verb.
4. **Paragraph 10** describes Pattern A negation, which involves a negative particle followed by a nominalized clause. The example given shows the negation particle ""lat"" followed by a nominalized verb form, indicating that the negation is not bound to the verb.
5. **Paragraph 11** provides examples of prohibitives with the negation particle ""lit"" followed by verbs marked for irrealis mood, but it does not indicate that the negation is bound to the verb.

From these paragraphs, it is clear that the negation in Columbia-Wenatchi is marked by a particle that precedes the verb and is not phonologically bound to it. The negation particle is followed by a nominalized or irrealis-marked predicate, but there is no indication of affixation, cliticization, or modification of the verb itself for standard negation.

### Reasoning:
- The negation particle ""Jut"" or ""lat"" appears at the beginning of the clause and is followed by a nominalized predicate, indicating that it is a separate particle and not an affix or clitic bound to the verb.
- There is no evidence from the provided paragraphs that negation is marked by an affix, clitic, or modification of the verb itself.

### Conclusion:
0",0,0
Hidatsa,"1. Based on the provided paragraphs, it is clear that standard negation in Hidatsa can be marked by an affix that is phonologically bound to the verb. Specifically, paragraph 4.12 states that clausal negation is indicated by the negative suffix -dhaa attached to the predicate head. This is demonstrated in examples (266) through (270), where the negative suffix -dhaa is directly attached to the verb, forming a single phonological unit. Additionally, paragraph 6.1.2.2 provides an example of a prohibitive command formed by adding the imperative suffix to the negative suffix -dhaa, further confirming that negation is marked by an affix bound to the verb.

Examples:
- (266) Macéédhaac. (macéé-dhaa-c) 'He is not a man.'
- (267) Maaˀiiˀúùdi madú wareeg, úˀsiadhaac. (maaˀiiˀúùdi madú waree-g úˀsia-dhaa-c) 'Something must have happened, he hasn’t arrived.'
- (268) Hiirahbídhaa agáwaasd. (hiirahbí-dhaa agáhee-waa-sd) 'I didn’t think it would be hard.'

These examples clearly show that the negative suffix -dhaa is attached to the verb, indicating that standard negation in Hidatsa is marked by an affix that is phonologically bound to the verb.

Conclusion: 1",1,1
Toqabaqita,"### Reasoning:

From the provided paragraphs, we can observe several instances where the negative verb ""aqi"" is used in conjunction with subject markers to form negative constructions. Here are some key points that support the conclusion:

1. **Phonologically Bound Clitic:**
   - In Paragraph 1, we see examples like ""Qe=aqi"" where ""qe"" (3SG.NFUT) is a subject marker that forms a phonological unit with ""aqi"" (not.exist). This indicates that the negation is marked by a clitic that is phonologically bound to the verb.
   - Paragraph 5 also provides examples such as ""Qe=aqi kwasi thaofa"" (3SG.NFUT=NEGV 1SG.NEG be.hungry), further supporting the presence of a phonologically bound clitic.

2. **Affixation and Cliticization:**
   - Paragraph 10 describes the double negative construction, where the structure includes a mini-clause with ""aqi"" and a subject marker like ""qe"" or ""ka"". This construction shows that the negation is marked by elements that are bound to the verb.
   - Paragraph 14 discusses sequential clauses of negation, where the sequential subject marker ""ka"" is used with ""aqi"" to express unfulfilled expectations. This again shows that negation involves bound elements.

3. **Modification of the Verb:**
   - Paragraph 17 mentions that ""aqi"" functions as a lexical verb with meanings like 'not be so', 'not be the case', 'not exist', and 'not be available'. This indicates that the verb itself is modified to express negation.

4. **Examples of Bound Negation:**
   - Paragraph 6 provides examples of the disagree construction ""qe=aqi"" (3SG.NFUT=not.be.so) used in replies to positive-polarity questions, indicating that the negation is bound to the verb.
   - Paragraph 8 shows the use of ""qe=aqi"" in negative responses to open questions, further supporting the presence of bound negation.

### Conclusion:
1

Standard negation in the language Toqabaqita can be marked by an affix, clitic, or modification of the verb.",0,1
Aghu,"1. Based on the provided paragraphs, it is evident that standard negation in Aghu can be marked by an affix, clitic, or modification of the verb. Here are the key points supporting this conclusion:

- Paragraph 4 mentions the use of the clitic ""=de"" in negated finite future forms, which attaches to the verb. For example, ""ade-Ø=dè xo"" (hear_II[1SG]-FUT=NEG COP) translates to ""I will not hear.""
- Paragraph 5 provides examples of negated forms using the clitic ""=de"" and the copula ""xo."" For instance, ""axi=dexo"" (go_II[1SG]=NEGCOP) means ""I will not go.""
- Paragraph 6 further illustrates the use of ""=de"" in negated verbal clauses, such as ""joxodebaxe-n=dexo"" (3PLLOCsit_II-VN=NEGCOP) meaning ""they are not here.""
- Paragraph 8 discusses the use of the clitic ""=kuoxo"" in negated semifinite irrealis and future forms, indicating another method of marking negation that is phonologically bound to the verb.

These examples clearly show that negation in Aghu involves clitics that are phonologically bound to the verb, fulfilling the criteria for standard negation as defined.

Conclusion: 1",1,1
Manambu,"### Reasoning:

Based on the provided paragraphs, we can determine that standard negation in Manambu can indeed be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Here are the key points supporting this conclusion:

1. **Modification of the Verb:**
   - Paragraph 1 mentions that in non-future negative clauses, the verb often takes a special negative form, which can involve vowel changes. For example, ""gra- ‘cry’"" becomes ""ma: ga:r ‘does not/did not cry’"". This indicates that the verb itself is modified to express negation.
   - Paragraph 1 also states that future tense in negative clauses is marked by postposing the negator ""ma:"" to the verb root, e.g., ""gra ma: ‘will not cry’"". This suggests that the verb form is directly involved in the negation process.

2. **Affixation:**
   - Paragraph 3 mentions the dependent negator ""-ma:r-"" used in various contexts, including dependent clauses and questions. This negator attaches to the verb stem, indicating that negation can be marked by an affix.
   - Paragraph 8 further elaborates on the use of ""-ma:r-"" in negating questions and dependent clauses, showing that this affix is phonologically bound to the verb.

3. **Cliticization:**
   - Although not explicitly mentioned as clitics, the behavior of the negators ""ma:"" and ""-ma:r-"" in forming phonological units with the verb suggests a clitic-like function in some contexts.

### Conclusion: 1

Based on the evidence from the provided paragraphs, it is clear that standard negation in Manambu can be marked by an affix, clitic, or modification of the verb. Therefore, the appropriate response is 1.",1,1
Momu,"### Reasoning

Based on the provided paragraphs, we can determine the method of standard negation in the language Momu. The key points are as follows:

1. **Paragraph 1**: 
   - The example (12.43a) shows the negation marker ""momu"" attached to the verb ""netyi"" with the clitic ""="": `netyi=momu`.
   - Similarly, in (12.43b), ""ai-kuw"" is negated with ""momu"" as a clitic: `ai-kuw=momu`.
   - The description explicitly states that ""momu"" is a simple negator applied to verbal predicates and forms a phonological unit with the verb.

2. **Paragraph 16**:
   - Example (16.12b) shows the verb ""ai"" negated with ""momu"" as an affix: `ai-momu`.

These examples clearly indicate that the negation marker ""momu"" can be phonologically bound to the verb either as a clitic or an affix. This satisfies the criteria for standard negation being marked by an affix, clitic, or modification of the verb.

### Conclusion: 1",1,1
Makasae,"1. Based on the provided paragraphs, it is clear that standard negation in Makasae can be marked by an affix, clitic, or modification of the verb. Specifically, Paragraph 3 mentions the negative prefix ""ni-"" which is used to negate the meaning of the verb it is attached to. This is a clear indication that negation can be marked by an affix that is phonologically bound to the verb.

Additionally, Paragraph 12 provides examples of the negative prefix ""ni-"" in use, further supporting the conclusion that negation can be marked by an affix in Makasae.

Conclusion: 1",0,1
Motuna,"1. Based on the provided paragraphs, it is evident that standard negation in Motuna can be marked by an affix, clitic, or modification of the verb. Specifically, the paragraphs describe the use of negative infixes and suffixes that are phonologically bound to the verb. For instance:

- Paragraph 1 mentions the ""Negative Optative"" forms, where negation is marked by suffixes such as ""-taa"" and ""-raa"" attached to the verb.
- Paragraph 8 details the ""negative infix /-woo-/"" which is used in various verb forms, indicating that negation can be marked by an infix that is phonologically bound to the verb.
- Paragraph 18 further elaborates on the use of the negative infix /-woo-/ in different verb forms, reinforcing the idea that negation is integrated into the verb morphology.

These examples demonstrate that negation in Motuna involves affixes and infixes that are phonologically bound to the verb, thus fulfilling the criteria for marking standard negation through verb modification or affixation.

Conclusion: 1",0,1
Lavukaleve,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Lavukaleve, we can determine the method of standard negation in the language. Here are the key points extracted from the paragraphs:

1. **Paragraph 1**:
   - ""Verbs can be negated using the verbal suffix -la, which usually, but not necessarily, involves a focus construction.""
   - ""The verbal suffix -la (glossed NEG) is used to negate a verb.""
   - Examples provided show the use of the suffix -la attached to verbs to indicate negation.

2. **Paragraph 2**:
   - Further examples illustrate the use of the suffix -la for negation:
     - ""otailamal"" (show-NEG-du.m) meaning ""didn't show""
     - ""elelam"" (see-NEG) meaning ""has not seen""
     - ""kiulav"" (die-NEG-pl) meaning ""no-one died""

3. **Paragraph 3**:
   - ""There are various ways to negate different kinds of constituents: including the Negative verbal suffix -la, the particle tamu ‘no’; the intransitive verb tave ‘be not’; the negative imperative expressed by the Admonitive suffix; and other negative lexical items.""
   - The negative suffix -la is highlighted as a method to negate verbs.

4. **Paragraph 4**:
   - Examples of negation using the suffix -la in various contexts:
     - ""Omala"" (take-NEG-FUT) meaning ""we won't take""
     - ""elufula"" (leave-NEG) meaning ""can't do it""
     - ""merea"" (HAB-NEG-FUT) meaning ""can't cut""

5. **Paragraph 5**:
   - Discussion of the habitual auxiliary and its use with negated verbs, but still showing the use of the suffix -la for negation.

6. **Paragraph 6**:
   - Examples of negation using the suffix -la:
     - ""foiga"" (fish-NEG-HAB-FUT) meaning ""we won’t catch any fish""

7. **Paragraph 7**:
   - Examples of negation using the suffix -la:
     - ""vola"" (come-NEG) meaning ""isn't coming""

8. **Paragraph 8**:
   - Examples of negation using the suffix -la:
     - ""foina"" (none) and ""tamu"" (no) used in conjunction with the negative suffix -la.

9. **Paragraph 9**:
   - Examples of negation using the suffix -la:
     - ""olelam"" (see-NEG) meaning ""didn't see""
     - ""olelav"" (see-NEG-pl) meaning ""saw nothing""

10. **Paragraph 10**:
    - Examples of negation using the suffix -la:
      - ""olelam"" (see-NEG) meaning ""didn't see""
      - ""olelav"" (see-NEG-pl) meaning ""saw nothing""

From these points, it is clear that standard negation in Lavukaleve is marked by the verbal suffix -la, which attaches directly to the verb. This suffix is an affix that is phonologically bound to the verb, fulfilling the criteria for marking standard negation.

### Conclusion: 1",1,1
Dla (Menggwa),"Based on the provided paragraphs, it is evident that standard negation in Dla (Menggwa) can be marked by an affix or modification of the verb. Here is the reasoning:

1. **Affixation for Negative Irrealis**:
   - Paragraph 1 mentions that negative irrealis verbs differ from positive irrealis verbs by having an extra negative irrealis affix which is affixed to the verb stem. The forms of this affix are ma-, -ma, -me, or -m.
   - Paragraph 2 reiterates that negative irrealis is conveyed by an affix ma-/ -ma/ -me/ -m.
   - Paragraph 6 provides an example of an irregular negative irrealis affixation: si[ma]ha-.

2. **Affixation for Negative Realis**:
   - Paragraph 4 provides examples of negative realis verbs formed by affixing -boka to the verb stem (e.g., kliklibokahwa for 'did not scratch').
   - Paragraph 5 discusses the innovative negative realis forms where the negative irrealis affix (ma-/ -ma/ -me/ -m) is used to indicate negative realis (e.g., ma-ser-iha-hwa for 'did not chew').

3. **Negative Semi-Realis**:
   - Paragraph 16 mentions that negative semi-realis verbs are formed with a negative semi-realis particle ga followed by a finite verb stem and cross-reference suffixes. However, since ga is a separate phonological word, it does not count towards the feature in question.

4. **Negative Realis Verb Forms**:
   - Paragraph 12 and Paragraph 20 describe that negative realis verbs are formed with the lexical verb in its non-finite form plus a following negative realis verb boke or boka, which are separate phonological words. This indicates that for negative realis, the negation is not marked by an affix or modification of the verb itself but by a separate verb.

Given the evidence of affixation for negative irrealis and the innovative use of these affixes for negative realis, it is clear that standard negation in Dla (Menggwa) can be marked by an affix or modification of the verb.

**Conclusion:** 1",1,1
Duna,"1. Based on the provided paragraphs, it is clear that standard negation in Duna can be marked by an affix or modification of the verb. The evidence is found in multiple instances where the negative circumfix ""na- -ya"" is used to negate verbal predicates. This circumfix attaches directly to the verb, forming a phonological unit with it. Examples include:

- ""na-ra-ya"" (NEG-be/sit-NEG) in ""This one does not exist on our land.""
- ""na-ke-ya-o"" (NEG-see-NEG-PFV) in ""I didn’t see.""
- ""na-na-ya-na"" (NEG-eat-NEG-HAB) in ""I don’t eat snake.""
- ""na-hoa-ya"" (NEG-come-NEG) in ""It didn’t come.""
- ""na-rakare-ya-yarua"" (NEG-cold-NEG-SNS.C) in ""I am not cold {I feel}.""

These examples demonstrate that the negative circumfix ""na- -ya"" is used to mark negation on verbs, confirming that negation in Duna can indeed be marked by an affix or modification of the verb.

2. Conclusion: 1",1,1
Taulil,"1. Based on the provided paragraphs, it is evident that standard negation in Taulil can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Specifically, the negator ""kori"" is used before the verb to negate verbal clauses, and this negator forms a phonological unit with the verb complex. For example, in Paragraph 3, it is mentioned that ""Prototypical verbal clauses such as (di-)transitive and active intransitive clauses can be negated by inserting kori before the verb."" This indicates that the negation marker ""kori"" is phonologically bound to the verb, meeting the criteria for standard negation.

Additionally, Paragraph 15 provides examples of negation in verbal clauses where ""kori"" is used immediately before the verb complex, further supporting the conclusion that negation in Taulil involves a phonological unit with the verb.

2. Conclusion: 1",0,1
Taiap,"### Reasoning

Based on the provided paragraphs, we can determine the method of standard negation in the language Taiap. Here are the key points extracted from the paragraphs:

1. **Paragraph 1**:
   - The negated form of verbs involves the verb root followed by an irrealis suffix and the negator ""wákare"".
   - Example: ""okɨ wákare"" (go.irr-irr neg) for ""I didn’t go"", ""they didn’t go"", etc.
   - The irrealis suffixes are -ki, -kɨ, or -ku, which are attached to the verb stem.

2. **Paragraph 2**:
   - Negation in transitive verbs also involves the verb root followed by an irrealis suffix and the negator ""wákare"".
   - Example: ""akru wákare"" (consume.irr-3sg.f.irr.o neg) for ""he didn’t eat pork"", ""she didn’t eat pork"", etc.

3. **Paragraph 4**:
   - In negated intransitive verbs, subject suffixes disappear, and modality is marked by irrealis suffixes -kɨ, -ki, or -ku.

4. **Paragraph 10**:
   - The formation of the negative involves the irrealis verb stem followed by the irrealis suffix and the negator ""wákare"".
   - Example: ""o-kɨ wákare"" (go.irr-irr neg) for ""X didn’t/won’t go"".

5. **Paragraph 17**:
   - The irrealis form of intransitive verbs includes the verb stem plus the irrealis suffix -kɨ, which is used in negation.
   - Example: ""namkɨ wákare"" (talk.irr-irr neg) for ""X didn’t/won’t talk"".

6. **Paragraph 19**:
   - Example of negation in a conditional clause: ""yu ŋaŋan nam tariati wákare, ŋayi yu adrunet"" (If you don’t listen to my talk, I am going to hit you).

7. **Paragraph 20**:
   - Example of negation in a command: ""memkɨ wákare"" (get_up.irr-irr neg) for ""didn’t get up"" or ""won’t get up"".

From these points, it is clear that standard negation in Taiap involves the use of irrealis suffixes (-ki, -kɨ, -ku) attached to the verb stem, followed by the negator ""wákare"". These suffixes are phonologically bound to the verb, indicating that negation is marked by an affix or modification of the verb.

### Conclusion: 1",0,1
Yimas,"1. Based on the provided paragraphs, it is clear that standard negation in Yimas can be marked by an affix or a modification of the verb. The evidence is as follows:

- Paragraph 1 describes how the negative verb is affixed with a particular suffix that references the number of the S argument. Examples include ""ta-pu-wa-na-rm"" (NEG-3-go-NR PAST-DL) and ""ta-pu-wa-na-m"" (NEG-3-go-NR PAST-PL), where ""ta-"" is the negative prefix.
  
- Paragraph 2 further supports this by showing examples like ""ta-nan-i-c-IJkan-mpan-mpwi"" (NEG-2PL A-tell-PERF-PC-3PL D-talk), where ""ta-"" is the negative prefix attached to the verb.

- Paragraph 3 shows examples such as ""ta-mpu-IJa-tkam-r-IJ"" (NEG-3PL A-1SG D-show-PERF-VI SG), again indicating the use of ""ta-"" as a negative prefix.

- Paragraph 5 provides additional examples like ""ta-pu-wa-t-0"" (NEG-3-go-PERF-SG), where ""ta-"" is the negative prefix.

- Paragraph 13 explicitly states that negation is marked by the prefix ""ta-"" which occupies the first prefixal slot of the verb, shifting the normal pronominal prefix to the final suffixal slot of the word.

These examples consistently show that the negative prefix ""ta-"" is phonologically bound to the verb, indicating that negation in Yimas is marked by an affix or modification of the verb.

Conclusion: 1",1,1
Kanum (Ngkâlmpw),"1. Based on the provided paragraphs, it is possible to determine that standard negation in Kanum (Ngkâlmpw) can be marked by an affix, clitic, or modification of the verb. Specifically, Paragraph 10 provides an example where negation is marked directly on the verb:

```plaintext
b. Yow! epiengku Markusu epne krar yow srsei...
yow epiengku Markusu epne krar yow
markus-u e=pne krar yow
NEG TOP.DIST.ERG.SG markus-ERG TOP=FOC.DIST dog NEG
s\rse/i
s\rse/i
>3.
.
\hit.
SG>3.HOD.DUR\hit.RS
‘No, Markus didn’t hit that dog.’
```

In this example, the negation is marked by the element ""yow"" which is used in conjunction with the verb ""srsei"" (hit). The presence of ""yow"" before the verb indicates that negation is being marked in a way that is phonologically bound to the verb phrase.

2. Conclusion: 1",0,1
Maybrat,"1. Based on the provided paragraphs from the descriptive grammar of Maybrat, it is evident that standard negation in Maybrat can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

- **Paragraph 1**: Discusses the use of the negator ""fe"" and its predicative counterpart ""m-fe"". The examples provided show that ""m-fe"" is used as a verb form to indicate negation, which suggests that it is a bound form (affix or clitic) attached to the verb. For instance, in (166) ""arko m-fe"" ('there is no firewood'), ""m-fe"" functions as a negative verb form.

- **Paragraph 5**: Further supports the use of ""m-fe"" as a bound form for negation. Example (179) contrasts ""arko fe"" ('not firewood') with ""arko m-fe"" ('there is no firewood'), indicating that ""m-fe"" is used as a predicative negator attached to the verb.

- **Paragraph 6**: Mentions that when ""-fe"" is used predicatively, it takes a third person unmarked prefix, as in ""rae ro sme m-fe"" ('he is not a male'), reinforcing that ""m-fe"" is a bound form used for negation.

- **Paragraph 10**: Discusses the use of ""fe"" and ""m-fe"" in various contexts, including their combination with other adverbials. The examples show that ""m-fe"" functions as a bound form indicating negation.

These paragraphs collectively indicate that Maybrat uses ""m-fe"" as a bound form (affix or clitic) to mark standard negation in declarative sentences involving dynamic verbal predicates.

2. **Conclusion:** 1",0,1
Asmat,"Based on the provided paragraphs from the descriptive grammar of the Asmat language, it is possible to determine that standard negation can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Paragraph 3** mentions specific forms of the verb that can precede negations, such as the m-/mV- forms and the tense-aspect categories of verbs with the formative ""por."" It also describes negations like ""opdk/pak"" and ""opow/pow"" that can form groups with these verb forms. For example:
   - ""m@or pdk embf"" (see not /did) translates to ""I did not see it.""
   - ""Sujit masetdj powd"" (Sujit has not arrived).

2. **Paragraph 4** provides further examples of negation linked with verbs:
   - ""manapor PZnakdw"" (want to eat / why not) translates to ""why won't you eat them!""
   - ""owerbs w o p o r o m t d r empdrmin O p n a k d"" (husband /to find / I try / but no) translates to ""I am trying to find a husband, but without success.""

3. **Paragraph 11** explicitly states that there is a negative construction with ""pak"" (not), which is linked to the verb forms.

4. **Paragraph 18** mentions forms with the prefix ""tep-/tepa-"" that express negative questions, such as:
   - ""tipa-pbr-c&zdm"" (why don't you usually look at it?).

These examples indicate that negation in Asmat can be marked by affixes or modifications of the verb, as the negation markers ""opdk/pak"" and ""opow/pow"" are phonologically bound to the verb forms they accompany.

**Conclusion:** 1",0,1
Kuot,"1. Based on the provided paragraphs, it is possible to determine that standard negation in Kuot can be marked by an affix, clitic, or modification of the verb. Specifically, the paragraphs indicate that the most general negator in Kuot is ""tǝle,"" which can attach to the verb as a clitic. For example, in paragraph 3, it is stated: ""The most general negator is tǝle, which negates any type of predicate. It occurs before the negated constituent: (17) Tǝle=kan [u-me ubi] NEG=EMPH 3mS-HAB work=Ø ‘He didn’t use to work’."" This indicates that ""tǝle"" can form a phonological unit with the verb, qualifying it as a clitic.

Additionally, paragraph 7 provides another example: ""Samǝtmǝrun lǝ [tǝle u-me ubi]. RELR NEG 3mS-HAB work=Ø. ‘Samǝtmǝrun didn’t work.’"" Here, ""tǝle"" is used in conjunction with the verb phrase, further supporting the conclusion that negation can be marked by a clitic in Kuot.

2. Conclusion: 1",0,1
Imonda,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Imonda, we can determine the method of standard negation in the language. Here are the key points extracted from the paragraphs:

1. **Paragraph 1** mentions the suffix **-m** which serves both as a negation and an interrogative marker. This suffix is attached to the verb, indicating that negation can be marked by an affix.
   
2. **Paragraph 2** further elaborates that the suffix **-m** is a verbal suffix used to mark both negation and interrogation. It is realized as **-me** in some contexts. This confirms that the negation marker is indeed an affix attached to the verb.

3. **Paragraph 4** states that the negative imperative or prohibitive is formed discontinuously by the free particle **an** and the negative suffix **-m**. This again shows the use of a suffix for negation.

4. **Paragraph 10** notes that in prohibitives, the negation marker **-m** is always realized as **[m]** and never as **[me]**. This emphasizes the consistent use of the suffix **-m** for negation in certain contexts.

5. **Paragraph 17** provides examples of the suffix **-i** used in past negation and questions, showing that the suffix **-m** can be used in conjunction with other suffixes to mark negation.

From these points, it is clear that standard negation in Imonda can be marked by an affix (specifically the suffix **-m**) that is phonologically bound to the verb.

### Conclusion: 1",1,1
Nimboran,"Based on the provided paragraphs, it is possible to determine that standard negation in Nimboran can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Paragraph 6** mentions the sentence ""bekdbaku kuo be, u6Mku - I did not kick above, I dibbled above."" Here, ""kuo"" appears to be a negation marker that is used in conjunction with the verb forms ""bekdbaku"" and ""u6Mku."" The structure suggests that ""kuo"" is a separate word (particle) used for negation. However, the presence of ""be"" in the sentence ""bekdbaku kuo be"" indicates that ""be"" might be a bound morpheme related to negation.

2. **Paragraph 10** provides examples of verb forms with different morphemes indicating various grammatical categories. It shows that Nimboran verbs can be modified by adding morphemes to indicate tense, aspect, and other grammatical features. This implies that the language has a system of affixation for modifying verbs.

3. **Paragraph 7** mentions the morpheme ""-p-"" preceding the Actor morpheme to indicate the Recent Past. This demonstrates that Nimboran uses affixes to modify verbs for grammatical purposes, supporting the possibility that negation could also be marked in a similar way.

4. **Paragraph 5** discusses the use of morphemes ""-d-"", ""-t-"", and ""-k-"" to indicate future, present, and past tenses, respectively. This further supports the idea that Nimboran uses affixes to modify verbs.

Given these observations, it is reasonable to conclude that standard negation in Nimboran can be marked by an affix, clitic, or modification of the verb.

**Conclusion:** 1",0,1
Abun,"1. Based on the provided paragraphs, it is clear that standard negation in Abun is primarily marked by the use of negative particles, specifically ""yo"" and ""nde"". These particles are used to bracket the predicate, with ""yo"" preceding the predicate and ""nde"" following it. There is no indication that negation is marked by an affix, clitic, or modification of the verb itself. The particles are described as free forms that do not attach to the verb or any other constituent in a phonologically bound manner.

Here are the key points from the paragraphs:

- Paragraph 4: The negative particle ""nde"" is used after the predicate and is not attached to the verb.
- Paragraph 5: Abun does not use affixes to negate words.
- Paragraph 6: The primary negative particle ""nde"" and the secondary particle ""yo"" are used in conjunction to form negative sentences, with ""yo"" preceding the predicate and ""nde"" following it.
- Paragraph 8: The negative particle ""nde"" is described as a free form word that does not take any type of inflection and is not bound.
- Paragraph 11: The main NEG-marker ""nde"" is not attached to the verb and is frequently distant from it.
- Paragraph 14: The structure of a negative indicative sentence involves bracketing the predicate with ""yo"" and ""nde"".

Given this consistent description of negation using free-standing particles that bracket the predicate, it is clear that standard negation in Abun cannot be marked by an affix, clitic, or modification of the verb.

Conclusion: 0",0,0
Meryam Mir,"Based on the provided paragraphs from the descriptive grammar of Meryam Mir, it is possible to determine the method of standard negation in the language. Here is the relevant information and reasoning:

1. **Paragraph 1 (5.6 Negation)**:
   - The negation particle ""nole"" or ""ne"" (in free variation) is used to negate an event.
   - Examples:
     - (5.77) wi kikem-ge le nole umer-kak da-r(a)a
       - 'They did not know at first.'
     - (5.78) e ne tabra mamorser tabra bud itkiri op-ge
       - 'She did not properly wipe off the mud on her face.'
     - (5.79) ma nole abi dip0
       - 'Don't dob him in.'

2. **Analysis**:
   - The negation particle ""nole"" or ""ne"" precedes the verb and is not attached to the verb as an affix or clitic.
   - There is no indication that the negation is marked by a modification of the verb itself or by an affix/clitic that is phonologically bound to the verb.

3. **Conclusion**:
   - Based on the information provided, standard negation in Meryam Mir is marked by a separate particle that precedes the verb and is not phonologically bound to it.
   - There is no evidence from the given paragraphs that negation is marked by an affix, clitic, or modification of the verb.

**Conclusion: 0**",0,0
Hatam,"Based on the provided paragraphs, it is clear that the standard negation in Hatam is marked by the negative adverb ""big,"" which is always in clause-final position. There is no evidence in the given paragraphs that negation is marked by an affix, clitic, or modification of the verb itself. The examples consistently show ""big"" as a separate word that follows the entire clause, rather than being attached to the verb or modifying it directly.

For instance, in Paragraph 3:
- (4.93) ""Yoni i-kwei ei Mar big-yo."" (They have not yet come to Warmare.)
- (4.92) ""Njap gom dem mem ni-pilei hab can kan big."" (One day was not at all enough for us to shoot two birds.)

In Paragraph 10:
- (4.90) ""hab hi Ieni ji-ttei big"" (You didn't bring a bird, did you?)

These examples demonstrate that ""big"" is used as a separate word to indicate negation, and it is not phonologically bound to the verb.

**Reasoning:**
1. The negative marker ""big"" is consistently shown as a separate word in clause-final position.
2. There is no indication that ""big"" attaches to the verb as an affix or clitic.
3. The examples provided do not show any modification of the verb itself to indicate negation.

**Conclusion:** 0",0,0
